genome_id,genome_name,species,cluster,cluster_size,genome_length,n_contigs,file,status
1280.9432,Staphylococcus aureus C00001096,Staphylococcus aureus,hc10:2893,1,2782487,61,genomes/1280.9432.fna,ok
1280.9433,Staphylococcus aureus C00001098,Staphylococcus aureus,hc10:2619,1,2786396,45,genomes/1280.9433.fna,ok
1280.9434,Staphylococcus aureus C00001099,Staphylococcus aureus,hc10:2894,1,2698201,49,genomes/1280.9434.fna,ok
1280.9435,Staphylococcus aureus C00001100,Staphylococcus aureus,hc10:2895,1,2905413,113,genomes/1280.9435.fna,ok
1280.9436,Staphylococcus aureus C00001101,Staphylococcus aureus,hc10:1781,1,2686719,24,genomes/1280.9436.fna,ok
1280.9437,Staphylococcus aureus C00001105,Staphylococcus aureus,hc10:3244,1,2730800,29,genomes/1280.9437.fna,ok
1280.9438,Staphylococcus aureus C00001108,Staphylococcus aureus,hc10:3803,1,2713237,51,genomes/1280.9438.fna,ok
1280.9439,Staphylococcus aureus C00001109,Staphylococcus aureus,hc10:2896,1,2731681,29,genomes/1280.9439.fna,ok
1280.9440,Staphylococcus aureus C00001115,Staphylococcus aureus,hc10:2620,1,2826266,49,genomes/1280.9440.fna,ok
1280.9441,Staphylococcus aureus C00001117,Staphylococcus aureus,hc10:2897,1,2710517,35,genomes/1280.9441.fna,ok
1280.9442,Staphylococcus aureus C00001118,Staphylococcus aureus,hc10:2621,1,2715391,55,genomes/1280.9442.fna,ok
1280.9443,Staphylococcus aureus C00001120,Staphylococcus aureus,hc10:3804,1,2740615,45,genomes/1280.9443.fna,ok
1280.9444,Staphylococcus aureus C00001124,Staphylococcus aureus,hc10:2622,1,2680408,27,genomes/1280.9444.fna,ok
1280.9445,Staphylococcus aureus C00001127,Staphylococcus aureus,hc10:2623,1,2690763,42,genomes/1280.9445.fna,ok
1280.9446,Staphylococcus aureus C00001128,Staphylococcus aureus,hc10:2898,1,2735307,37,genomes/1280.9446.fna,ok
1280.9447,Staphylococcus aureus C00001132,Staphylococcus aureus,hc10:2899,1,2712758,27,genomes/1280.9447.fna,ok
1280.9448,Staphylococcus aureus C00001133,Staphylococcus aureus,hc10:3245,1,2693778,45,genomes/1280.9448.fna,ok
1280.9449,Staphylococcus aureus C00001135,Staphylococcus aureus,hc10:1066,1,2816338,60,genomes/1280.9449.fna,ok
1280.9451,Staphylococcus aureus C00001141,Staphylococcus aureus,hc10:2900,1,2702153,27,genomes/1280.9451.fna,ok
1280.9452,Staphylococcus aureus C00001144,Staphylococcus aureus,hc10:3246,1,2859261,52,genomes/1280.9452.fna,ok
1280.9453,Staphylococcus aureus C00001146,Staphylococcus aureus,hc10:3805,1,2770557,55,genomes/1280.9453.fna,ok
1280.9454,Staphylococcus aureus C00001149,Staphylococcus aureus,hc10:3247,1,2654858,39,genomes/1280.9454.fna,ok
1280.9456,Staphylococcus aureus C00001156,Staphylococcus aureus,hc10:2624,1,2793042,47,genomes/1280.9456.fna,ok
1280.9457,Staphylococcus aureus C00001157,Staphylococcus aureus,hc10:1067,1,2740908,31,genomes/1280.9457.fna,ok
1280.9458,Staphylococcus aureus C00001158,Staphylococcus aureus,hc10:1068,1,2708492,36,genomes/1280.9458.fna,ok
1280.9462,Staphylococcus aureus C00001182,Staphylococcus aureus,hc10:1069,1,2738606,30,genomes/1280.9462.fna,ok
1280.9464,Staphylococcus aureus C00001190,Staphylococcus aureus,hc10:2901,1,2684403,48,genomes/1280.9464.fna,ok
1280.9466,Staphylococcus aureus C00001192,Staphylococcus aureus,hc10:1070,1,2738644,63,genomes/1280.9466.fna,ok
1280.9467,Staphylococcus aureus C00001194,Staphylococcus aureus,hc10:2625,1,2738133,61,genomes/1280.9467.fna,ok
1280.9470,Staphylococcus aureus C00001200,Staphylococcus aureus,hc10:2902,1,2836879,45,genomes/1280.9470.fna,ok
1280.9471,Staphylococcus aureus C00001204,Staphylococcus aureus,hc10:2903,1,2821653,45,genomes/1280.9471.fna,ok
1280.9473,Staphylococcus aureus C00001209,Staphylococcus aureus,hc10:2072,1,2825020,48,genomes/1280.9473.fna,ok
1280.9475,Staphylococcus aureus C00001213,Staphylococcus aureus,hc10:3806,1,2833427,41,genomes/1280.9475.fna,ok
1280.9482,Staphylococcus aureus C00001225,Staphylococcus aureus,hc10:2626,1,2826411,56,genomes/1280.9482.fna,ok
1280.9487,Staphylococcus aureus C00001231,Staphylococcus aureus,hc10:3807,1,2727663,54,genomes/1280.9487.fna,ok
1280.9492,Staphylococcus aureus C00001243,Staphylococcus aureus,hc10:2904,1,2726432,25,genomes/1280.9492.fna,ok
1280.9495,Staphylococcus aureus C00001253,Staphylococcus aureus,hc10:3808,1,2682228,37,genomes/1280.9495.fna,ok
1280.9496,Staphylococcus aureus C00001255,Staphylococcus aureus,hc10:2905,1,2760674,54,genomes/1280.9496.fna,ok
1280.9535,Staphylococcus aureus C00003106,Staphylococcus aureus,hc10:2906,1,2758315,30,genomes/1280.9535.fna,ok
1280.9570,Staphylococcus aureus C00003386,Staphylococcus aureus,hc10:3809,1,2773649,55,genomes/1280.9570.fna,ok
1280.9629,Staphylococcus aureus C00012780,Staphylococcus aureus,hc10:2367,1,2733672,46,genomes/1280.9629.fna,ok
1280.9636,Staphylococcus aureus C00012791,Staphylococcus aureus,hc10:3810,1,2897746,64,genomes/1280.9636.fna,ok
1280.9684,Staphylococcus aureus C00013352,Staphylococcus aureus,hc10:2627,1,2794600,37,genomes/1280.9684.fna,ok
1280.9687,Staphylococcus aureus C00013375,Staphylococcus aureus,hc10:1377,1,2738987,40,genomes/1280.9687.fna,ok
1280.9689,Staphylococcus aureus C00001186,Staphylococcus aureus,hc10:3248,1,2714617,32,genomes/1280.9689.fna,ok
1280.9690,Staphylococcus aureus C00001178,Staphylococcus aureus,hc10:2628,1,2715975,28,genomes/1280.9690.fna,ok
1280.9691,Staphylococcus aureus C00001160,Staphylococcus aureus,hc10:3249,1,2784402,56,genomes/1280.9691.fna,ok
1280.9692,Staphylococcus aureus C00001137,Staphylococcus aureus,hc10:1071,1,2705935,52,genomes/1280.9692.fna,ok
1280.9693,Staphylococcus aureus C00001154,Staphylococcus aureus,hc10:2907,1,2783610,60,genomes/1280.9693.fna,ok
1280.9694,Staphylococcus aureus C00001187,Staphylococcus aureus,hc10:3811,1,2725842,29,genomes/1280.9694.fna,ok
1280.9695,Staphylococcus aureus C00001217,Staphylococcus aureus,hc10:1072,1,2786807,49,genomes/1280.9695.fna,ok
1280.9696,Staphylococcus aureus C00001198,Staphylococcus aureus,hc10:2908,1,2743841,47,genomes/1280.9696.fna,ok
1280.9697,Staphylococcus aureus C00001219,Staphylococcus aureus,hc10:2909,2,2815190,56,genomes/1280.9697.fna,ok
1280.9698,Staphylococcus aureus C00001191,Staphylococcus aureus,hc10:2629,1,2687290,49,genomes/1280.9698.fna,ok
1280.9699,Staphylococcus aureus C00001205,Staphylococcus aureus,hc10:3812,1,2738192,48,genomes/1280.9699.fna,ok
1280.9700,Staphylococcus aureus C00001197,Staphylococcus aureus,hc10:3813,1,2749281,46,genomes/1280.9700.fna,ok
1280.9701,Staphylococcus aureus C00001212,Staphylococcus aureus,hc10:3814,1,2836558,58,genomes/1280.9701.fna,ok
1280.9702,Staphylococcus aureus C00001216,Staphylococcus aureus,hc10:2910,1,2836347,58,genomes/1280.9702.fna,ok
1280.9703,Staphylococcus aureus C00001230,Staphylococcus aureus,hc10:2074,1,2817454,56,genomes/1280.9703.fna,ok
1280.9704,Staphylococcus aureus C00001229,Staphylococcus aureus,nogroup:1280.9704,1,4029244,652,genomes/1280.9704.fna,ok
1280.9706,Staphylococcus aureus C00001220,Staphylococcus aureus,hc10:2630,1,2773130,49,genomes/1280.9706.fna,ok
1280.9707,Staphylococcus aureus C00001227,Staphylococcus aureus,hc10:2075,1,2798341,51,genomes/1280.9707.fna,ok
1280.9708,Staphylococcus aureus C00001224,Staphylococcus aureus,hc10:2631,1,2770457,50,genomes/1280.9708.fna,ok
1280.9709,Staphylococcus aureus C00001232,Staphylococcus aureus,hc10:3815,1,2801446,54,genomes/1280.9709.fna,ok
1280.9710,Staphylococcus aureus C00001233,Staphylococcus aureus,hc10:2912,1,2771890,54,genomes/1280.9710.fna,ok
1280.9711,Staphylococcus aureus C00001228,Staphylococcus aureus,hc10:2632,1,2818339,62,genomes/1280.9711.fna,ok
1280.9712,Staphylococcus aureus C00001238,Staphylococcus aureus,hc10:2913,1,2764835,66,genomes/1280.9712.fna,ok
1280.9714,Staphylococcus aureus C00001245,Staphylococcus aureus,hc10:3817,1,2699789,30,genomes/1280.9714.fna,ok
1280.9715,Staphylococcus aureus C00001237,Staphylococcus aureus,hc10:2914,1,2786715,54,genomes/1280.9715.fna,ok
1280.9716,Staphylococcus aureus C00001259,Staphylococcus aureus,hc10:2076,1,2683667,57,genomes/1280.9716.fna,ok
1280.9717,Staphylococcus aureus C00001258,Staphylococcus aureus,hc10:2633,1,2708453,35,genomes/1280.9717.fna,ok
1280.9718,Staphylococcus aureus C00001251,Staphylococcus aureus,hc10:3250,1,2727013,40,genomes/1280.9718.fna,ok
1280.9719,Staphylococcus aureus C00001267,Staphylococcus aureus,hc10:2368,1,2798482,57,genomes/1280.9719.fna,ok
1280.9720,Staphylococcus aureus C00001263,Staphylococcus aureus,hc10:3818,1,2738806,29,genomes/1280.9720.fna,ok
1280.9721,Staphylococcus aureus C00001270,Staphylococcus aureus,hc10:2634,1,2802860,60,genomes/1280.9721.fna,ok
1280.9722,Staphylococcus aureus C00001272,Staphylococcus aureus,hc10:4489,1,2751464,38,genomes/1280.9722.fna,ok
1280.9723,Staphylococcus aureus C00001271,Staphylococcus aureus,hc10:3819,1,2802597,64,genomes/1280.9723.fna,ok
1280.9724,Staphylococcus aureus C00001281,Staphylococcus aureus,hc10:2915,1,2846923,59,genomes/1280.9724.fna,ok
1280.9725,Staphylococcus aureus C00001282,Staphylococcus aureus,hc10:1073,1,2776297,61,genomes/1280.9725.fna,ok
1280.9726,Staphylococcus aureus C00001386,Staphylococcus aureus,hc10:3820,1,2782105,56,genomes/1280.9726.fna,ok
1280.9727,Staphylococcus aureus C00001387,Staphylococcus aureus,hc10:2916,1,2911071,51,genomes/1280.9727.fna,ok
1280.9729,Staphylococcus aureus C00001399,Staphylococcus aureus,hc10:2635,1,2791234,53,genomes/1280.9729.fna,ok
1280.9730,Staphylococcus aureus C00001400,Staphylococcus aureus,hc10:2917,1,2746632,52,genomes/1280.9730.fna,ok
1280.9731,Staphylococcus aureus C00001442,Staphylococcus aureus,hc10:3822,1,2791504,44,genomes/1280.9731.fna,ok
1280.9732,Staphylococcus aureus C00001440,Staphylococcus aureus,hc10:3251,1,2802761,45,genomes/1280.9732.fna,ok
1280.9733,Staphylococcus aureus C00001397,Staphylococcus aureus,hc10:1074,1,2795062,53,genomes/1280.9733.fna,ok
1280.9735,Staphylococcus aureus C00001449,Staphylococcus aureus,hc10:3823,1,2816297,102,genomes/1280.9735.fna,ok
1280.9736,Staphylococcus aureus C00002622,Staphylococcus aureus,hc10:3252,1,2791347,48,genomes/1280.9736.fna,ok
1280.9737,Staphylococcus aureus C00002620,Staphylococcus aureus,hc10:1075,1,2667559,181,genomes/1280.9737.fna,ok
1280.9738,Staphylococcus aureus C00002619,Staphylococcus aureus,hc10:2919,1,2705102,37,genomes/1280.9738.fna,ok
1280.9739,Staphylococcus aureus C00002623,Staphylococcus aureus,hc10:2920,1,2820211,57,genomes/1280.9739.fna,ok
1280.9740,Staphylococcus aureus C00002626,Staphylococcus aureus,hc10:2636,1,2811031,56,genomes/1280.9740.fna,ok
1280.9741,Staphylococcus aureus C00002656,Staphylococcus aureus,hc10:2921,1,2800054,55,genomes/1280.9741.fna,ok
1280.9742,Staphylococcus aureus C00003091,Staphylococcus aureus,hc10:3253,1,2800221,53,genomes/1280.9742.fna,ok
1280.9743,Staphylococcus aureus C00003092,Staphylococcus aureus,hc10:2637,1,2744270,28,genomes/1280.9743.fna,ok
1280.9744,Staphylococcus aureus C00003093,Staphylococcus aureus,hc10:3254,1,2831407,59,genomes/1280.9744.fna,ok
1280.9745,Staphylococcus aureus C00003095,Staphylococcus aureus,hc10:3824,1,2788016,45,genomes/1280.9745.fna,ok
1280.9747,Staphylococcus aureus C00003098,Staphylococcus aureus,hc10:3825,1,2718308,39,genomes/1280.9747.fna,ok
1280.9748,Staphylococcus aureus C00003099,Staphylococcus aureus,hc10:3826,1,2770678,55,genomes/1280.9748.fna,ok
1280.9749,Staphylococcus aureus C00003100,Staphylococcus aureus,hc10:2639,1,2821260,57,genomes/1280.9749.fna,ok
1280.9751,Staphylococcus aureus C00003102,Staphylococcus aureus,hc10:2922,1,2724873,32,genomes/1280.9751.fna,ok
1280.9752,Staphylococcus aureus C00003103,Staphylococcus aureus,hc10:2640,1,2786900,54,genomes/1280.9752.fna,ok
1280.9753,Staphylococcus aureus C00003104,Staphylococcus aureus,hc10:2641,1,2852636,58,genomes/1280.9753.fna,ok
1280.9754,Staphylococcus aureus C00003107,Staphylococcus aureus,hc10:2642,1,2717845,65,genomes/1280.9754.fna,ok
1280.9755,Staphylococcus aureus C00003108,Staphylococcus aureus,hc10:3816,2,2751527,44,genomes/1280.9755.fna,ok
1280.9756,Staphylococcus aureus C00003109,Staphylococcus aureus,hc10:3255,1,2776655,40,genomes/1280.9756.fna,ok
1280.9757,Staphylococcus aureus C00003124,Staphylococcus aureus,hc10:1076,1,2716766,40,genomes/1280.9757.fna,ok
1280.9758,Staphylococcus aureus C00003125,Staphylococcus aureus,hc10:3829,1,2843783,64,genomes/1280.9758.fna,ok
1280.9759,Staphylococcus aureus C00003126,Staphylococcus aureus,hc10:2643,1,2790115,35,genomes/1280.9759.fna,ok
1280.9760,Staphylococcus aureus C00003127,Staphylococcus aureus,hc10:3830,1,2789346,58,genomes/1280.9760.fna,ok
1280.9761,Staphylococcus aureus C00003131,Staphylococcus aureus,hc10:1077,1,2699257,28,genomes/1280.9761.fna,ok
1280.9762,Staphylococcus aureus C00003134,Staphylococcus aureus,hc10:2644,1,2990594,200,genomes/1280.9762.fna,ok
1280.9763,Staphylococcus aureus C00003135,Staphylococcus aureus,hc10:1078,1,2795006,29,genomes/1280.9763.fna,ok
1280.9764,Staphylococcus aureus C00003136,Staphylococcus aureus,hc10:2077,1,2744228,29,genomes/1280.9764.fna,ok
1280.9765,Staphylococcus aureus C00003138,Staphylococcus aureus,hc10:1079,1,2766280,28,genomes/1280.9765.fna,ok
1280.9766,Staphylococcus aureus C00003139,Staphylococcus aureus,hc10:1080,1,2667154,98,genomes/1280.9766.fna,ok
1280.9767,Staphylococcus aureus C00003141,Staphylococcus aureus,hc10:3256,1,2838400,47,genomes/1280.9767.fna,ok
1280.9768,Staphylococcus aureus C00003142,Staphylococcus aureus,hc10:2923,1,2819870,60,genomes/1280.9768.fna,ok
1280.9769,Staphylococcus aureus C00003144,Staphylococcus aureus,hc10:3831,1,2701407,33,genomes/1280.9769.fna,ok
1280.9770,Staphylococcus aureus C00003145,Staphylococcus aureus,hc10:2924,1,2761686,32,genomes/1280.9770.fna,ok
1280.9771,Staphylococcus aureus C00003154,Staphylococcus aureus,hc10:2369,1,2852090,52,genomes/1280.9771.fna,ok
1280.9772,Staphylococcus aureus C00003156,Staphylococcus aureus,hc10:2078,1,2736065,27,genomes/1280.9772.fna,ok
1280.9773,Staphylococcus aureus C00003158,Staphylococcus aureus,hc10:2925,1,2803025,43,genomes/1280.9773.fna,ok
1280.9774,Staphylococcus aureus C00003161,Staphylococcus aureus,hc10:3257,1,2719696,41,genomes/1280.9774.fna,ok
1280.9775,Staphylococcus aureus C00003159,Staphylococcus aureus,hc10:3832,1,2812129,49,genomes/1280.9775.fna,ok
1280.9776,Staphylococcus aureus C00003162,Staphylococcus aureus,hc10:3833,1,2803774,47,genomes/1280.9776.fna,ok
1280.9777,Staphylococcus aureus C00003163,Staphylococcus aureus,hc10:1081,1,2766142,29,genomes/1280.9777.fna,ok
1280.9778,Staphylococcus aureus C00003165,Staphylococcus aureus,hc10:2079,1,2792751,301,genomes/1280.9778.fna,ok
1280.9779,Staphylococcus aureus C00003166,Staphylococcus aureus,hc10:2926,1,2809652,76,genomes/1280.9779.fna,ok
1280.9780,Staphylococcus aureus C00003167,Staphylococcus aureus,hc10:2645,1,2707477,42,genomes/1280.9780.fna,ok
1280.9781,Staphylococcus aureus C00003169,Staphylococcus aureus,hc10:2927,1,2734940,35,genomes/1280.9781.fna,ok
1280.9782,Staphylococcus aureus C00003171,Staphylococcus aureus,hc10:1378,1,2856362,54,genomes/1280.9782.fna,ok
1280.9783,Staphylococcus aureus C00003172,Staphylococcus aureus,hc10:2646,1,2770994,34,genomes/1280.9783.fna,ok
1280.9784,Staphylococcus aureus C00003175,Staphylococcus aureus,hc10:3834,1,2762977,47,genomes/1280.9784.fna,ok
1280.9785,Staphylococcus aureus C00003176,Staphylococcus aureus,hc10:1082,1,2771098,41,genomes/1280.9785.fna,ok
1280.9786,Staphylococcus aureus C00003177,Staphylococcus aureus,hc10:3835,1,2696152,33,genomes/1280.9786.fna,ok
1280.9787,Staphylococcus aureus C00003178,Staphylococcus aureus,hc10:3258,1,2723711,37,genomes/1280.9787.fna,ok
1280.9788,Staphylococcus aureus C00003179,Staphylococcus aureus,hc10:2080,1,2733682,33,genomes/1280.9788.fna,ok
1280.9789,Staphylococcus aureus C00003180,Staphylococcus aureus,hc10:2647,1,2737727,22,genomes/1280.9789.fna,ok
1280.9790,Staphylococcus aureus C00003184,Staphylococcus aureus,hc10:2928,1,2769067,31,genomes/1280.9790.fna,ok
1280.9791,Staphylococcus aureus C00003183,Staphylococcus aureus,hc10:2370,1,2804874,61,genomes/1280.9791.fna,ok
1280.9792,Staphylococcus aureus C00003188,Staphylococcus aureus,hc10:1379,1,2825361,44,genomes/1280.9792.fna,ok
1280.9793,Staphylococcus aureus C00003189,Staphylococcus aureus,hc10:3836,1,2865913,50,genomes/1280.9793.fna,ok
1280.9794,Staphylococcus aureus C00003192,Staphylococcus aureus,hc10:2648,1,2804587,51,genomes/1280.9794.fna,ok
1280.9795,Staphylococcus aureus C00003194,Staphylococcus aureus,hc10:2649,1,2725095,32,genomes/1280.9795.fna,ok
1280.9796,Staphylococcus aureus C00003196,Staphylococcus aureus,hc10:2929,1,2713586,22,genomes/1280.9796.fna,ok
1280.9797,Staphylococcus aureus C00003199,Staphylococcus aureus,hc10:2930,1,2764391,38,genomes/1280.9797.fna,ok
1280.9798,Staphylococcus aureus C00003201,Staphylococcus aureus,hc10:2638,2,2867742,66,genomes/1280.9798.fna,ok
1280.9799,Staphylococcus aureus C00003202,Staphylococcus aureus,hc10:2931,1,2780388,55,genomes/1280.9799.fna,ok
1280.9801,Staphylococcus aureus C00003204,Staphylococcus aureus,hc10:2651,1,2730126,53,genomes/1280.9801.fna,ok
1280.9802,Staphylococcus aureus C00003205,Staphylococcus aureus,hc10:2652,1,2670002,46,genomes/1280.9802.fna,ok
1280.9803,Staphylococcus aureus C00003208,Staphylococcus aureus,hc10:3837,1,2785008,53,genomes/1280.9803.fna,ok
1280.9804,Staphylococcus aureus C00003211,Staphylococcus aureus,hc10:3838,1,2709788,58,genomes/1280.9804.fna,ok
1280.9805,Staphylococcus aureus C00003215,Staphylococcus aureus,hc10:3839,1,2754583,37,genomes/1280.9805.fna,ok
1280.9806,Staphylococcus aureus C00003216,Staphylococcus aureus,hc10:2932,1,2686839,39,genomes/1280.9806.fna,ok
1280.9807,Staphylococcus aureus C00003217,Staphylococcus aureus,hc10:1380,1,2712892,36,genomes/1280.9807.fna,ok
1280.9808,Staphylococcus aureus C00003218,Staphylococcus aureus,hc10:1083,1,2776808,53,genomes/1280.9808.fna,ok
1280.9809,Staphylococcus aureus C00003224,Staphylococcus aureus,hc10:2933,1,2820790,35,genomes/1280.9809.fna,ok
1280.9810,Staphylococcus aureus C00003229,Staphylococcus aureus,hc10:2653,1,2717716,27,genomes/1280.9810.fna,ok
1280.9811,Staphylococcus aureus C00003235,Staphylococcus aureus,hc10:2371,1,2853943,63,genomes/1280.9811.fna,ok
1280.9812,Staphylococcus aureus C00003236,Staphylococcus aureus,hc10:2372,1,2701373,41,genomes/1280.9812.fna,ok
1280.9813,Staphylococcus aureus C00003238,Staphylococcus aureus,hc10:2934,1,2692445,46,genomes/1280.9813.fna,ok
1280.9814,Staphylococcus aureus C00003239,Staphylococcus aureus,hc10:1381,1,2737256,25,genomes/1280.9814.fna,ok
1280.9815,Staphylococcus aureus C00003241,Staphylococcus aureus,hc10:2935,1,2730143,38,genomes/1280.9815.fna,ok
1280.9816,Staphylococcus aureus C00003240,Staphylococcus aureus,hc10:1084,1,2670735,28,genomes/1280.9816.fna,ok
1280.9817,Staphylococcus aureus C00003242,Staphylococcus aureus,hc10:2936,1,2796731,55,genomes/1280.9817.fna,ok
1280.9818,Staphylococcus aureus C00003243,Staphylococcus aureus,nogroup:1280.9818,1,3681414,703,genomes/1280.9818.fna,ok
1280.9819,Staphylococcus aureus C00003245,Staphylococcus aureus,hc10:2373,1,2838927,45,genomes/1280.9819.fna,ok
1280.9820,Staphylococcus aureus C00003248,Staphylococcus aureus,hc10:2937,1,2798076,112,genomes/1280.9820.fna,ok
1280.9821,Staphylococcus aureus C00003250,Staphylococcus aureus,hc10:2654,1,2877636,75,genomes/1280.9821.fna,ok
1280.9822,Staphylococcus aureus C00003251,Staphylococcus aureus,hc10:3259,1,2785049,33,genomes/1280.9822.fna,ok
1280.9823,Staphylococcus aureus C00003252,Staphylococcus aureus,hc10:2655,1,2671289,42,genomes/1280.9823.fna,ok
1280.9824,Staphylococcus aureus C00003254,Staphylococcus aureus,hc10:2656,1,2807012,32,genomes/1280.9824.fna,ok
1280.9825,Staphylococcus aureus C00003256,Staphylococcus aureus,hc10:2938,1,2801988,51,genomes/1280.9825.fna,ok
1280.9826,Staphylococcus aureus C00003257,Staphylococcus aureus,hc10:2082,1,2766483,42,genomes/1280.9826.fna,ok
1280.9827,Staphylococcus aureus C00003258,Staphylococcus aureus,hc10:1085,1,2729846,42,genomes/1280.9827.fna,ok
1280.9828,Staphylococcus aureus C00003268,Staphylococcus aureus,hc10:1782,1,2791872,60,genomes/1280.9828.fna,ok
1280.9829,Staphylococcus aureus C00003269,Staphylococcus aureus,hc10:3840,1,2789759,56,genomes/1280.9829.fna,ok
1280.9830,Staphylococcus aureus C00003270,Staphylococcus aureus,hc10:2939,1,2659174,116,genomes/1280.9830.fna,ok
1280.9831,Staphylococcus aureus C00003271,Staphylococcus aureus,hc10:1382,1,2835419,70,genomes/1280.9831.fna,ok
1280.9832,Staphylococcus aureus C00003272,Staphylococcus aureus,hc10:1783,1,2819534,51,genomes/1280.9832.fna,ok
1280.9833,Staphylococcus aureus C00003274,Staphylococcus aureus,hc10:2940,1,2698341,43,genomes/1280.9833.fna,ok
1280.9834,Staphylococcus aureus C00003275,Staphylococcus aureus,hc10:2941,1,2729108,44,genomes/1280.9834.fna,ok
