genome_id,genome_name,species,mlst,cgmlst_hc10,genome_length,contigs,genome_quality,checkm_completeness,checkm_contamination
1280.8659,Staphylococcus aureus C00003129,Staphylococcus aureus,MLST.saureus.25,3778,2779897,30,Good,100,0
1280.8660,Staphylococcus aureus C00008625,Staphylococcus aureus,MLST.saureus.30,3779,2803953,47,Good,100,1.2
1280.8663,Staphylococcus aureus C00003391,Staphylococcus aureus,MLST.saureus.15,3229,2726624,52,Good,100,0
1280.8666,Staphylococcus aureus C00003396,Staphylococcus aureus,MLST.saureus.582,1772,2661237,44,Good,100,0
1280.8668,Staphylococcus aureus C00003394,Staphylococcus aureus,MLST.saureus.15,4468,2715269,52,Good,100,0
1280.8670,Staphylococcus aureus C00003151,Staphylococcus aureus,MLST.saureus.22,2062,2778157,53,Good,100,0
1280.8671,Staphylococcus aureus C00003398,Staphylococcus aureus,MLST.saureus.101,2063,2748780,32,Good,100,0
1280.8672,Staphylococcus aureus C00003150,Staphylococcus aureus,MLST.saureus.291,3230,2721089,49,Good,100,0
1280.8673,Staphylococcus aureus C00003153,Staphylococcus aureus,MLST.saureus.15,4469,2672402,43,Good,100,0
1280.8674,Staphylococcus aureus C00003152,Staphylococcus aureus,MLST.saureus.59,2597,2823654,105,Good,100,0.6
1280.8675,Staphylococcus aureus C00003155,Staphylococcus aureus,MLST.saureus.22,2362,2835060,59,Good,100,0
1280.8681,Staphylococcus aureus C00003147,Staphylococcus aureus,MLST.saureus.3447,2864,2731776,26,Good,100,0
1280.8682,Staphylococcus aureus C00007098,Staphylococcus aureus,MLST.saureus.22,1773,2848623,55,Good,100,0
1280.8683,Staphylococcus aureus C00007099,Staphylococcus aureus,MLST.saureus.15,3231,2771814,38,Good,100,0
1280.8684,Staphylococcus aureus C00007095,Staphylococcus aureus,MLST.saureus.582,2865,2721520,31,Good,100,0.6
1280.8685,Staphylococcus aureus C00007094,Staphylococcus aureus,MLST.saureus.30,2064,2814232,43,Good,100,1.2
1280.8686,Staphylococcus aureus C00007096,Staphylococcus aureus,MLST.saureus.3455,3232,2785749,51,Good,100,0
1280.8687,Staphylococcus aureus C00007097,Staphylococcus aureus,MLST.saureus.1,1054,2795412,37,Good,100,0
1280.8691,Staphylococcus aureus C00003149,Staphylococcus aureus,MLST.saureus.22,3763,2815598,57,Good,100,0
1280.8692,Staphylococcus aureus C00008947,Staphylococcus aureus,MLST.saureus.36,3685,2868330,56,Good,100,0
1280.8695,Staphylococcus aureus C00008948,Staphylococcus aureus,MLST.saureus.36,2598,2894378,56,Good,100,0
1280.8697,Staphylococcus aureus C00000788,Staphylococcus aureus,MLST.saureus.22,2866,2801117,76,Good,100,0
1280.8698,Staphylococcus aureus C00000785,Staphylococcus aureus,MLST.saureus.36,2599,2875826,87,Good,100,0
1280.8699,Staphylococcus aureus C00000784,Staphylococcus aureus,MLST.saureus.22,2867,2777378,64,Good,100,0.3
1280.8700,Staphylococcus aureus C00000787,Staphylococcus aureus,MLST.saureus.36,4470,2872345,87,Good,100,0
1280.8701,Staphylococcus aureus C00000786,Staphylococcus aureus,MLST.saureus.36,1774,2874783,86,Good,100,0
1280.8707,Staphylococcus aureus C00003375,Staphylococcus aureus,MLST.saureus.34,2600,2905643,83,Good,100,0
1280.8708,Staphylococcus aureus C00003414,Staphylococcus aureus,MLST.saureus.72,3782,2715579,47,Good,100,0
1280.8709,Staphylococcus aureus C00003374,Staphylococcus aureus,MLST.saureus.22,2363,2695105,52,Good,99.4,0
1280.8710,Staphylococcus aureus C00003415,Staphylococcus aureus,MLST.saureus.45,3233,2739044,31,Good,100,0
1280.8711,Staphylococcus aureus C00003417,Staphylococcus aureus,MLST.saureus.25,2065,2770182,34,Good,100,0
1280.8712,Staphylococcus aureus C00003303,Staphylococcus aureus,MLST.saureus.3454,2868,2674422,51,Good,100,0
1280.8713,Staphylococcus aureus C00003411,Staphylococcus aureus,MLST.saureus.22,2869,2857944,66,Good,100,0
1280.8716,Staphylococcus aureus C00003418,Staphylococcus aureus,MLST.saureus.188,2870,2760623,40,Good,100,0
1280.8718,Staphylococcus aureus C00000809,Staphylococcus aureus,MLST.saureus.36,3783,2875693,83,Good,100,0
1280.8721,Staphylococcus aureus C00001448,Staphylococcus aureus,MLST.saureus.30,1775,2750197,45,Good,100,0
1280.8722,Staphylococcus aureus C00001441,Staphylococcus aureus,MLST.saureus.30,2066,2770063,44,Good,100,0
1280.8724,Staphylococcus aureus C00001443,Staphylococcus aureus,MLST.saureus.30,2871,2794716,49,Good,100,0
1280.8726,Staphylococcus aureus C00001445,Staphylococcus aureus,MLST.saureus.22,1776,2737766,54,Good,99.4,0
1280.8727,Staphylococcus aureus C00001447,Staphylococcus aureus,MLST.saureus.1536,3784,2820141,56,Good,100,0.6
1280.8728,Staphylococcus aureus C00001446,Staphylococcus aureus,MLST.saureus.39,2601,2813066,87,Good,100,2.9
1280.8733,Staphylococcus aureus C00000863,Staphylococcus aureus,MLST.saureus.36,1055,2794720,75,Good,100,0
1280.8734,Staphylococcus aureus C00002649,Staphylococcus aureus,MLST.saureus.2047,2872,2752668,48,Good,100,0
1280.8735,Staphylococcus aureus C00000815,Staphylococcus aureus,MLST.saureus.36,4471,2872407,83,Good,100,0
1280.8736,Staphylococcus aureus C00000814,Staphylococcus aureus,MLST.saureus.22,2602,2764087,69,Good,99.4,0
1280.8737,Staphylococcus aureus C00000817,Staphylococcus aureus,MLST.saureus.36,3234,2872357,83,Good,100,0
1280.8738,Staphylococcus aureus C00000816,Staphylococcus aureus,MLST.saureus.36,2758,2874386,85,Good,100,0
1280.8739,Staphylococcus aureus C00000819,Staphylococcus aureus,MLST.saureus.22,2874,2782501,68,Good,100,0
1280.8742,Staphylococcus aureus C00003384,Staphylococcus aureus,MLST.saureus.15,1056,2703601,39,Good,100,0
1280.8743,Staphylococcus aureus C00003385,Staphylococcus aureus,MLST.saureus.5,,4578508,993,Poor,100,45.2
1280.8747,Staphylococcus aureus C00003381,Staphylococcus aureus,MLST.saureus.22,1057,2790279,59,Good,100,0.6
1280.8748,Staphylococcus aureus C00003382,Staphylococcus aureus,MLST.saureus.22,1058,2832111,64,Good,100,0
1280.8750,Staphylococcus aureus C00003388,Staphylococcus aureus,MLST.saureus.8,2603,2827909,37,Good,100,0.6
1280.8751,Staphylococcus aureus C00003389,Staphylococcus aureus,MLST.saureus.45,2875,2722338,27,Good,100,0.6
1280.8753,Staphylococcus aureus C00003143,Staphylococcus aureus,MLST.saureus.59,1777,2663704,45,Good,100,0
1280.8754,Staphylococcus aureus C00003140,Staphylococcus aureus,MLST.saureus.121,3235,2736968,67,Good,100,0
1280.8759,Staphylococcus aureus C00007063,Staphylococcus aureus,MLST.saureus.15,2067,2669846,34,Good,100,0
1280.8760,Staphylococcus aureus C00007062,Staphylococcus aureus,MLST.saureus.250,2876,2852147,38,Good,100,0
1280.8761,Staphylococcus aureus C00007065,Staphylococcus aureus,MLST.saureus.30,2877,2762076,53,Good,100,0
1280.8762,Staphylococcus aureus C00007064,Staphylococcus aureus,MLST.saureus.22,,3227586,292,Poor,100,12.9
1280.8763,Staphylococcus aureus C00007067,Staphylococcus aureus,MLST.saureus.22,1059,2779827,48,Good,100,0
1280.8764,Staphylococcus aureus C00007066,Staphylococcus aureus,MLST.saureus.22,2545,2781703,50,Good,100,0
1280.8766,Staphylococcus aureus C00007069,Staphylococcus aureus,MLST.saureus.250,2605,2849559,38,Good,100,0
1280.8767,Staphylococcus aureus C00008958,Staphylococcus aureus,MLST.saureus.1,3236,2735598,27,Good,100,0
1280.8772,Staphylococcus aureus C00001276,Staphylococcus aureus,MLST.saureus.45,3237,2746494,29,Good,100,0
1280.8773,Staphylococcus aureus C00001123,Staphylococcus aureus,MLST.saureus.1,2068,2816254,34,Good,100,0
1280.8774,Staphylococcus aureus C00001162,Staphylococcus aureus,MLST.saureus.25,3785,2733949,69,Good,100,0.6
1280.8776,Staphylococcus aureus C00001147,Staphylococcus aureus,MLST.saureus.22,1778,2682138,60,Good,100,0.6
1280.8777,Staphylococcus aureus C00001092,Staphylococcus aureus,MLST.saureus.2417,2878,2742514,41,Good,100,0
1280.8779,Staphylococcus aureus C00001215,Staphylococcus aureus,MLST.saureus.30,2606,2745049,51,Good,100,1.2
1280.8780,Staphylococcus aureus C00001249,Staphylococcus aureus,MLST.saureus.15,,2763270,889,Poor,97,20
1280.8785,Staphylococcus aureus C00001082,Staphylococcus aureus,MLST.saureus.15,3786,2718191,54,Good,100,0.6
1280.8786,Staphylococcus aureus C00001189,Staphylococcus aureus,MLST.saureus.22,1060,2863421,92,Good,100,0.6
1280.8787,Staphylococcus aureus C00001247,Staphylococcus aureus,MLST.saureus.3463,2364,2681380,38,Good,100,1.2
1280.8788,Staphylococcus aureus C00012757,Staphylococcus aureus,MLST.saureus.45,1779,2826441,48,Good,100,0
1280.8789,Staphylococcus aureus C00001075,Staphylococcus aureus,MLST.saureus.15,2879,2660372,40,Good,100,0.6
1280.8790,Staphylococcus aureus C00001076,Staphylococcus aureus,MLST.saureus.1094,2880,2730076,35,Good,100,0.6
1280.8791,Staphylococcus aureus C00001077,Staphylococcus aureus,MLST.saureus.97,2881,2729589,42,Good,100,0.6
1280.8795,Staphylococcus aureus C00001083,Staphylococcus aureus,MLST.saureus.59,2607,2689841,47,Good,100,0
1280.8797,Staphylococcus aureus C00001085,Staphylococcus aureus,MLST.saureus.5,2608,2785271,134,Good,100,0
1280.8798,Staphylococcus aureus C00001086,Staphylococcus aureus,MLST.saureus.8,2069,2720077,440,Good,99.4,6.3
1280.8799,Staphylococcus aureus C00001087,Staphylococcus aureus,MLST.saureus.2437,2609,2698900,42,Good,100,0.6
1280.8800,Staphylococcus aureus C00001088,Staphylococcus aureus,MLST.saureus.39,2610,2742774,44,Good,100,0.6
1280.8801,Staphylococcus aureus C00001089,Staphylococcus aureus,MLST.saureus.30,1061,2820425,57,Good,100,0
1280.8803,Staphylococcus aureus C00001091,Staphylococcus aureus,MLST.saureus.8,2611,2721382,40,Good,100,0
1280.8805,Staphylococcus aureus C00001094,Staphylococcus aureus,MLST.saureus.2255,1780,2742327,42,Good,100,0
1280.8807,Staphylococcus aureus C00001097,Staphylococcus aureus,MLST.saureus.45,3238,2693150,28,Good,100,0
1280.8812,Staphylococcus aureus C00001102,Staphylococcus aureus,MLST.saureus.34,2882,2787241,64,Good,100,0.6
1280.8813,Staphylococcus aureus C00001103,Staphylococcus aureus,MLST.saureus.30,2070,2778617,52,Good,100,0
1280.8814,Staphylococcus aureus C00001104,Staphylococcus aureus,MLST.saureus.8,3787,2761214,44,Good,100,0
1280.8816,Staphylococcus aureus C00001107,Staphylococcus aureus,MLST.saureus.88,2612,2731588,37,Good,100,0.6
1280.8819,Staphylococcus aureus C00001223,Staphylococcus aureus,MLST.saureus.3456,1062,2774374,52,Good,100,0
1280.8825,Staphylococcus aureus C00001234,Staphylococcus aureus,MLST.saureus.22,2071,2814237,57,Good,99.4,0
1280.8827,Staphylococcus aureus C00001236,Staphylococcus aureus,MLST.saureus.22,1063,2772177,54,Good,100,0
1280.8829,Staphylococcus aureus C00001239,Staphylococcus aureus,MLST.saureus.22,2883,2849585,55,Good,99.4,0
1280.8830,Staphylococcus aureus C00001240,Staphylococcus aureus,MLST.saureus.22,2365,2765169,58,Good,99.4,0
1280.8831,Staphylococcus aureus C00001241,Staphylococcus aureus,MLST.saureus.30,3239,2824627,56,Good,99.4,0
1280.8832,Staphylococcus aureus C00001242,Staphylococcus aureus,MLST.saureus.25,2613,2727198,25,Good,100,0
1280.8833,Staphylococcus aureus C00001244,Staphylococcus aureus,MLST.saureus.25,3788,2728777,29,Good,100,0
1280.8835,Staphylococcus aureus C00001246,Staphylococcus aureus,MLST.saureus.3532,2884,2726120,30,Good,100,0
1280.8836,Staphylococcus aureus C00001248,Staphylococcus aureus,MLST.saureus.15,2885,2665451,41,Good,100,0
1280.8837,Staphylococcus aureus C00001250,Staphylococcus aureus,MLST.saureus.3457,3789,2701082,37,Good,100,0
1280.8840,Staphylococcus aureus TTSH3_07,Staphylococcus aureus,MLST.saureus.239,19578,3010567,69,Good,100,0
1280.8844,Staphylococcus aureus TTSH3_08,Staphylococcus aureus,MLST.saureus.239,19579,2996021,65,Good,100,1.2
1280.8845,Staphylococcus aureus TTSH4_08,Staphylococcus aureus,MLST.saureus.239,19009,2996381,66,Good,100,1.2
1280.8848,Staphylococcus aureus 097_08,Staphylococcus aureus,MLST.saureus.239,19010,3019214,64,Good,100,1.2
1280.8849,Staphylococcus aureus CGH3_08,Staphylococcus aureus,MLST.saureus.239,19011,3020430,69,Good,100,0
1280.9188,Staphylococcus aureus 001_10,Staphylococcus aureus,MLST.saureus.22,15014,2761274,56,Good,100,0
1280.9189,Staphylococcus aureus 002_00,Staphylococcus aureus,MLST.saureus.239,15015,2995673,68,Good,100,0
1280.9190,Staphylococcus aureus 002_07,Staphylococcus aureus,MLST.saureus.22,19383,2787801,50,Good,100,0
1280.9191,Staphylococcus aureus 002_10,Staphylococcus aureus,MLST.saureus.22,19580,2778561,59,Good,100,0
1280.9192,Staphylococcus aureus 003_06,Staphylococcus aureus,MLST.saureus.239,17979,3022491,82,Good,100,0
1280.9193,Staphylococcus aureus 003_10,Staphylococcus aureus,MLST.saureus.22,19581,2806243,60,Good,100,0
1280.9194,Staphylococcus aureus 004_06,Staphylococcus aureus,MLST.saureus.22,19582,2823579,50,Good,100,0
1280.9195,Staphylococcus aureus 004_10,Staphylococcus aureus,MLST.saureus.22,19384,2811726,60,Good,100,0
1280.9196,Staphylococcus aureus 005_10,Staphylococcus aureus,MLST.saureus.22,17980,2807170,59,Good,100,0
1280.9197,Staphylococcus aureus 006_00,Staphylococcus aureus,MLST.saureus.239,19385,3026653,62,Good,100,0
1280.9198,Staphylococcus aureus 006_06,Staphylococcus aureus,MLST.saureus.22,19583,2744935,51,Good,100,0
1280.9199,Staphylococcus aureus 006_10,Staphylococcus aureus,MLST.saureus.239,19584,3075063,86,Good,100,0
1280.9200,Staphylococcus aureus 009_00,Staphylococcus aureus,MLST.saureus.239,15016,3017153,75,Good,100,0
1280.9201,Staphylococcus aureus 009_09,Staphylococcus aureus,MLST.saureus.22,19585,2776303,50,Good,100,0
1280.9202,Staphylococcus aureus 009_06,Staphylococcus aureus,MLST.saureus.239,17981,3035552,67,Good,100,0
1280.9203,Staphylococcus aureus 010_09,Staphylococcus aureus,MLST.saureus.22,19386,2777320,56,Good,100,0
1280.9204,Staphylococcus aureus 011_00,Staphylococcus aureus,MLST.saureus.239,19586,3007381,70,Good,100,0
1280.9205,Staphylococcus aureus 011_09,Staphylococcus aureus,MLST.saureus.22,19387,2778700,53,Good,100,0
1280.9206,Staphylococcus aureus 012_00,Staphylococcus aureus,MLST.saureus.239,15017,3005422,70,Good,100,0
1280.9207,Staphylococcus aureus 013_00,Staphylococcus aureus,MLST.saureus.239,19587,3014690,71,Good,100,0
1280.9208,Staphylococcus aureus 018_09,Staphylococcus aureus,MLST.saureus.22,19588,2810046,57,Good,100,0
1280.9209,Staphylococcus aureus 019_01,Staphylococcus aureus,MLST.saureus.239,19589,2998284,65,Good,100,0
1280.9210,Staphylococcus aureus 019_04,Staphylococcus aureus,MLST.saureus.22,19590,2820123,53,Good,100,0
1280.9211,Staphylococcus aureus 020_01,Staphylococcus aureus,MLST.saureus.239,17982,3000974,67,Good,100,0
1280.9212,Staphylococcus aureus 022_01,Staphylococcus aureus,MLST.saureus.239,17983,2999191,64,Good,100,0
1280.9213,Staphylococcus aureus 023_01,Staphylococcus aureus,MLST.saureus.239,19388,2939091,87,Good,100,0.6
1280.9214,Staphylococcus aureus 024_04,Staphylococcus aureus,MLST.saureus.22,19389,2819872,60,Good,100,0
1280.9215,Staphylococcus aureus 024_05,Staphylococcus aureus,MLST.saureus.22,19390,2789182,53,Good,100,0
1280.9216,Staphylococcus aureus 025_01,Staphylococcus aureus,MLST.saureus.239,19391,3028180,82,Good,100,0
1280.9217,Staphylococcus aureus 027_08,Staphylococcus aureus,MLST.saureus.22,19392,2797313,59,Good,99.4,0
1280.9218,Staphylococcus aureus 028_01,Staphylococcus aureus,MLST.saureus.239,19393,3014836,72,Good,100,0
1280.9219,Staphylococcus aureus 028_04,Staphylococcus aureus,MLST.saureus.22,19013,2819822,54,Good,100,0
1280.9220,Staphylococcus aureus 028_07,Staphylococcus aureus,MLST.saureus.22,19014,2821150,61,Good,100,0
1280.9221,Staphylococcus aureus 030_01,Staphylococcus aureus,MLST.saureus.239,15310,3018545,66,Good,100,0
1280.9222,Staphylococcus aureus 030_05,Staphylococcus aureus,MLST.saureus.239,19015,2999783,65,Good,100,0
1280.9223,Staphylococcus aureus 031_01,Staphylococcus aureus,MLST.saureus.239,19016,2997005,61,Good,100,0
1280.9224,Staphylococcus aureus 032_01,Staphylococcus aureus,MLST.saureus.239,19017,3019414,70,Good,100,0
1280.9225,Staphylococcus aureus 033_01,Staphylococcus aureus,MLST.saureus.239,19018,3030892,65,Good,100,1.2
1280.9226,Staphylococcus aureus 040_08,Staphylococcus aureus,MLST.saureus.22,15311,2817935,58,Good,99.4,0
1280.9227,Staphylococcus aureus 039_08,Staphylococcus aureus,MLST.saureus.22,19394,2816710,58,Good,99.4,0
1280.9228,Staphylococcus aureus 041_04,Staphylococcus aureus,MLST.saureus.22,19395,2825746,62,Good,100,0
1280.9229,Staphylococcus aureus 041_08,Staphylococcus aureus,MLST.saureus.22,19019,2790983,54,Good,100,0
1280.9230,Staphylococcus aureus 042_04,Staphylococcus aureus,MLST.saureus.22,19020,2821360,57,Good,100,0
1280.9231,Staphylococcus aureus 043_05,Staphylococcus aureus,MLST.saureus.22,19021,2787057,56,Good,100,0
1280.9232,Staphylococcus aureus 049_05,Staphylococcus aureus,MLST.saureus.239,19022,2998354,65,Good,100,0.6
1280.9233,Staphylococcus aureus 052_05,Staphylococcus aureus,MLST.saureus.239,19023,2977604,55,Good,100,1.8
1280.9234,Staphylococcus aureus 054_05,Staphylococcus aureus,MLST.saureus.22,19024,2821710,60,Good,100,0
1280.9235,Staphylococcus aureus 054_09,Staphylococcus aureus,MLST.saureus.22,19396,2775304,57,Good,100,0
1280.9236,Staphylococcus aureus 055_04,Staphylococcus aureus,MLST.saureus.22,15312,2818431,58,Good,100,0
1280.9237,Staphylococcus aureus 056_05,Staphylococcus aureus,MLST.saureus.239,17984,3049790,81,Good,100,0
1280.9238,Staphylococcus aureus 058_08,Staphylococcus aureus,MLST.saureus.239,15313,3006241,80,Good,100,0
1280.9239,Staphylococcus aureus 064_02,Staphylococcus aureus,MLST.saureus.239,19591,3015000,59,Good,100,0
1280.9240,Staphylococcus aureus 065_02,Staphylococcus aureus,MLST.saureus.239,19397,2979234,63,Good,100,0.6
1280.9241,Staphylococcus aureus 066_02,Staphylococcus aureus,MLST.saureus.239,19397,2983343,64,Good,100,0
1280.9242,Staphylococcus aureus 067_02,Staphylococcus aureus,MLST.saureus.239,19399,3031613,72,Good,100,0
1280.9243,Staphylococcus aureus 068_02,Staphylococcus aureus,MLST.saureus.239,19400,3014387,82,Good,100,0
1280.9244,Staphylococcus aureus 069_02,Staphylococcus aureus,MLST.saureus.239,19401,3043157,84,Good,100,0
1280.9245,Staphylococcus aureus 069_05,Staphylococcus aureus,MLST.saureus.22,19402,2817408,56,Good,100,0
1280.9246,Staphylococcus aureus 070_03,Staphylococcus aureus,MLST.saureus.239,19592,2987901,56,Good,100,0
1280.9247,Staphylococcus aureus 071_03,Staphylococcus aureus,MLST.saureus.239,19593,3021005,73,Good,100,0
1280.9248,Staphylococcus aureus 078_05,Staphylococcus aureus,MLST.saureus.239,17985,2990101,64,Good,100,0
1280.9249,Staphylococcus aureus 082_03,Staphylococcus aureus,MLST.saureus.22,19403,2822910,52,Good,100,0
1280.9250,Staphylococcus aureus 085_03,Staphylococcus aureus,MLST.saureus.22,19594,2874876,56,Good,100,0
1280.9251,Staphylococcus aureus 086_03,Staphylococcus aureus,MLST.saureus.239,19595,2973852,66,Good,100,0
1280.9252,Staphylococcus aureus 088_03,Staphylococcus aureus,MLST.saureus.22,19596,2878312,56,Good,100,0
1280.9253,Staphylococcus aureus 092_03,Staphylococcus aureus,MLST.saureus.22,19025,2819954,56,Good,100,0
1280.9254,Staphylococcus aureus 098_03,Staphylococcus aureus,MLST.saureus.22,19404,2819962,54,Good,100,0
1280.9255,Staphylococcus aureus 099_03,Staphylococcus aureus,MLST.saureus.239,19405,2988265,67,Good,100,0
1280.9256,Staphylococcus aureus 100_06,Staphylococcus aureus,MLST.saureus.239,19406,2989042,61,Good,100,0
1280.9257,Staphylococcus aureus 101_03,Staphylococcus aureus,MLST.saureus.239,19407,2986228,63,Good,100,0
1280.9258,Staphylococcus aureus 101_07,Staphylococcus aureus,MLST.saureus.239,19597,3030608,82,Good,100,0
1280.9259,Staphylococcus aureus 102_03,Staphylococcus aureus,MLST.saureus.239,19026,2989809,68,Good,100,0
