genome_id,genome_name,cluster,cluster_size
1280.9401,Staphylococcus aureus WAU_35,hc10:19453,1
1280.9402,Staphylococcus aureus WAU_36,hc10:19634,1
1280.9403,Staphylococcus aureus WAU_38,hc10:19070,1
1280.9404,Staphylococcus aureus WAU_39,hc10:19635,1
1280.9405,Staphylococcus aureus WAU_41,hc10:16310,1
1280.9406,Staphylococcus aureus WAU_8,hc10:19636,1
1280.9407,Staphylococcus aureus WAU_9,hc10:15318,1
1280.9408,Staphylococcus aureus C00000789,hc10:2886,1
1280.9409,Staphylococcus aureus C00000790,hc10:2615,1
1280.9410,Staphylococcus aureus C00000795,nogroup:1280.9410,1
1280.9411,Staphylococcus aureus C00000796,hc10:3241,1
1280.9412,Staphylococcus aureus C00000805,hc10:3798,1
1280.9413,Staphylococcus aureus C00000818,hc10:2366,1
1280.9414,Staphylococcus aureus C00000825,hc10:2887,1
1280.9415,Staphylococcus aureus C00000828,hc10:2888,1
1280.9416,Staphylococcus aureus C00000829,hc10:3242,1
1280.9417,Staphylococcus aureus C00000830,hc10:2616,1
1280.9418,Staphylococcus aureus C00000835,hc10:3799,1
1280.9419,Staphylococcus aureus C00000836,hc10:3800,1
1280.9420,Staphylococcus aureus C00000839,hc10:2889,1
1280.9421,Staphylococcus aureus C00000860,hc10:2617,1
1280.9422,Staphylococcus aureus C00000861,hc10:3243,1
1280.9423,Staphylococcus aureus C00000862,hc10:2890,1
1280.9424,Staphylococcus aureus C00000864,hc10:3801,1
1280.9425,Staphylococcus aureus C00001078,hc10:2891,1
1280.9426,Staphylococcus aureus C00001080,hc10:2618,1
1280.9427,Staphylococcus aureus C00001079,hc10:1064,1
1280.9428,Staphylococcus aureus C00001081,hc10:2892,1
1280.9429,Staphylococcus aureus C00001084,hc10:1065,1
1280.9430,Staphylococcus aureus C00001090,hc10:4488,1
1280.9431,Staphylococcus aureus C00001093,hc10:3802,1
1280.9432,Staphylococcus aureus C00001096,hc10:2893,1
1280.9433,Staphylococcus aureus C00001098,hc10:2619,1
1280.9434,Staphylococcus aureus C00001099,hc10:2894,1
1280.9435,Staphylococcus aureus C00001100,hc10:2895,1
1280.9436,Staphylococcus aureus C00001101,hc10:1781,1
1280.9437,Staphylococcus aureus C00001105,hc10:3244,1
1280.9438,Staphylococcus aureus C00001108,hc10:3803,1
1280.9439,Staphylococcus aureus C00001109,hc10:2896,1
1280.9440,Staphylococcus aureus C00001115,hc10:2620,1
1280.9441,Staphylococcus aureus C00001117,hc10:2897,1
1280.9442,Staphylococcus aureus C00001118,hc10:2621,1
1280.9443,Staphylococcus aureus C00001120,hc10:3804,1
1280.9444,Staphylococcus aureus C00001124,hc10:2622,1
1280.9445,Staphylococcus aureus C00001127,hc10:2623,1
1280.9446,Staphylococcus aureus C00001128,hc10:2898,1
1280.9447,Staphylococcus aureus C00001132,hc10:2899,1
1280.9448,Staphylococcus aureus C00001133,hc10:3245,1
1280.9449,Staphylococcus aureus C00001135,hc10:1066,1
1280.9451,Staphylococcus aureus C00001141,hc10:2900,1
1280.9452,Staphylococcus aureus C00001144,hc10:3246,1
1280.9453,Staphylococcus aureus C00001146,hc10:3805,1
1280.9454,Staphylococcus aureus C00001149,hc10:3247,1
1280.9456,Staphylococcus aureus C00001156,hc10:2624,1
1280.9457,Staphylococcus aureus C00001157,hc10:1067,1
1280.9458,Staphylococcus aureus C00001158,hc10:1068,1
1280.9462,Staphylococcus aureus C00001182,hc10:1069,1
1280.9464,Staphylococcus aureus C00001190,hc10:2901,1
1280.9466,Staphylococcus aureus C00001192,hc10:1070,1
1280.9467,Staphylococcus aureus C00001194,hc10:2625,1
1280.9470,Staphylococcus aureus C00001200,hc10:2902,1
1280.9471,Staphylococcus aureus C00001204,hc10:2903,1
1280.9473,Staphylococcus aureus C00001209,hc10:2072,1
1280.9475,Staphylococcus aureus C00001213,hc10:3806,1
1280.9482,Staphylococcus aureus C00001225,hc10:2626,1
1280.9487,Staphylococcus aureus C00001231,hc10:3807,1
1280.9492,Staphylococcus aureus C00001243,hc10:2904,1
1280.9495,Staphylococcus aureus C00001253,hc10:3808,1
1280.9496,Staphylococcus aureus C00001255,hc10:2905,1
1280.9535,Staphylococcus aureus C00003106,hc10:2906,1
1280.9570,Staphylococcus aureus C00003386,hc10:3809,1
1280.9629,Staphylococcus aureus C00012780,hc10:2367,1
1280.9636,Staphylococcus aureus C00012791,hc10:3810,1
1280.9684,Staphylococcus aureus C00013352,hc10:2627,1
1280.9687,Staphylococcus aureus C00013375,hc10:1377,1
1280.9689,Staphylococcus aureus C00001186,hc10:3248,1
1280.9690,Staphylococcus aureus C00001178,hc10:2628,1
1280.9691,Staphylococcus aureus C00001160,hc10:3249,1
1280.9692,Staphylococcus aureus C00001137,hc10:1071,1
1280.9693,Staphylococcus aureus C00001154,hc10:2907,1
1280.9694,Staphylococcus aureus C00001187,hc10:3811,1
1280.9695,Staphylococcus aureus C00001217,hc10:1072,1
1280.9696,Staphylococcus aureus C00001198,hc10:2908,1
1280.9697,Staphylococcus aureus C00001219,hc10:2909,2
1280.9698,Staphylococcus aureus C00001191,hc10:2629,1
1280.9699,Staphylococcus aureus C00001205,hc10:3812,1
1280.9700,Staphylococcus aureus C00001197,hc10:3813,1
1280.9701,Staphylococcus aureus C00001212,hc10:3814,1
1280.9702,Staphylococcus aureus C00001216,hc10:2910,1
1280.9703,Staphylococcus aureus C00001230,hc10:2074,1
1280.9704,Staphylococcus aureus C00001229,nogroup:1280.9704,1
1280.9706,Staphylococcus aureus C00001220,hc10:2630,1
1280.9707,Staphylococcus aureus C00001227,hc10:2075,1
1280.9708,Staphylococcus aureus C00001224,hc10:2631,1
1280.9709,Staphylococcus aureus C00001232,hc10:3815,1
1280.9710,Staphylococcus aureus C00001233,hc10:2912,1
1280.9711,Staphylococcus aureus C00001228,hc10:2632,1
1280.9712,Staphylococcus aureus C00001238,hc10:2913,1
1280.9714,Staphylococcus aureus C00001245,hc10:3817,1
1280.9715,Staphylococcus aureus C00001237,hc10:2914,1
1280.9716,Staphylococcus aureus C00001259,hc10:2076,1
1280.9717,Staphylococcus aureus C00001258,hc10:2633,1
1280.9718,Staphylococcus aureus C00001251,hc10:3250,1
1280.9719,Staphylococcus aureus C00001267,hc10:2368,1
1280.9720,Staphylococcus aureus C00001263,hc10:3818,1
1280.9721,Staphylococcus aureus C00001270,hc10:2634,1
1280.9722,Staphylococcus aureus C00001272,hc10:4489,1
1280.9723,Staphylococcus aureus C00001271,hc10:3819,1
1280.9724,Staphylococcus aureus C00001281,hc10:2915,1
1280.9725,Staphylococcus aureus C00001282,hc10:1073,1
1280.9726,Staphylococcus aureus C00001386,hc10:3820,1
1280.9727,Staphylococcus aureus C00001387,hc10:2916,1
1280.9729,Staphylococcus aureus C00001399,hc10:2635,1
1280.9730,Staphylococcus aureus C00001400,hc10:2917,1
1280.9731,Staphylococcus aureus C00001442,hc10:3822,1
1280.9732,Staphylococcus aureus C00001440,hc10:3251,1
1280.9733,Staphylococcus aureus C00001397,hc10:1074,1
1280.9735,Staphylococcus aureus C00001449,hc10:3823,1
1280.9736,Staphylococcus aureus C00002622,hc10:3252,1
1280.9737,Staphylococcus aureus C00002620,hc10:1075,1
1280.9738,Staphylococcus aureus C00002619,hc10:2919,1
1280.9739,Staphylococcus aureus C00002623,hc10:2920,1
1280.9740,Staphylococcus aureus C00002626,hc10:2636,1
1280.9741,Staphylococcus aureus C00002656,hc10:2921,1
1280.9742,Staphylococcus aureus C00003091,hc10:3253,1
1280.9743,Staphylococcus aureus C00003092,hc10:2637,1
1280.9744,Staphylococcus aureus C00003093,hc10:3254,1
1280.9745,Staphylococcus aureus C00003095,hc10:3824,1
1280.9747,Staphylococcus aureus C00003098,hc10:3825,1
1280.9748,Staphylococcus aureus C00003099,hc10:3826,1
1280.9749,Staphylococcus aureus C00003100,hc10:2639,1
1280.9751,Staphylococcus aureus C00003102,hc10:2922,1
1280.9752,Staphylococcus aureus C00003103,hc10:2640,1
1280.9753,Staphylococcus aureus C00003104,hc10:2641,1
1280.9754,Staphylococcus aureus C00003107,hc10:2642,1
1280.9755,Staphylococcus aureus C00003108,hc10:3816,2
1280.9756,Staphylococcus aureus C00003109,hc10:3255,1
1280.9757,Staphylococcus aureus C00003124,hc10:1076,1
1280.9758,Staphylococcus aureus C00003125,hc10:3829,1
1280.9759,Staphylococcus aureus C00003126,hc10:2643,1
1280.9760,Staphylococcus aureus C00003127,hc10:3830,1
1280.9761,Staphylococcus aureus C00003131,hc10:1077,1
1280.9762,Staphylococcus aureus C00003134,hc10:2644,1
1280.9763,Staphylococcus aureus C00003135,hc10:1078,1
1280.9764,Staphylococcus aureus C00003136,hc10:2077,1
1280.9765,Staphylococcus aureus C00003138,hc10:1079,1
1280.9766,Staphylococcus aureus C00003139,hc10:1080,1
1280.9767,Staphylococcus aureus C00003141,hc10:3256,1
1280.9768,Staphylococcus aureus C00003142,hc10:2923,1
1280.9769,Staphylococcus aureus C00003144,hc10:3831,1
1280.9770,Staphylococcus aureus C00003145,hc10:2924,1
1280.9771,Staphylococcus aureus C00003154,hc10:2369,1
1280.9772,Staphylococcus aureus C00003156,hc10:2078,1
1280.9773,Staphylococcus aureus C00003158,hc10:2925,1
1280.9774,Staphylococcus aureus C00003161,hc10:3257,1
1280.9775,Staphylococcus aureus C00003159,hc10:3832,1
1280.9776,Staphylococcus aureus C00003162,hc10:3833,1
1280.9777,Staphylococcus aureus C00003163,hc10:1081,1
1280.9778,Staphylococcus aureus C00003165,hc10:2079,1
1280.9779,Staphylococcus aureus C00003166,hc10:2926,1
1280.9780,Staphylococcus aureus C00003167,hc10:2645,1
1280.9781,Staphylococcus aureus C00003169,hc10:2927,1
1280.9782,Staphylococcus aureus C00003171,hc10:1378,1
1280.9783,Staphylococcus aureus C00003172,hc10:2646,1
1280.9784,Staphylococcus aureus C00003175,hc10:3834,1
1280.9785,Staphylococcus aureus C00003176,hc10:1082,1
1280.9786,Staphylococcus aureus C00003177,hc10:3835,1
1280.9787,Staphylococcus aureus C00003178,hc10:3258,1
1280.9788,Staphylococcus aureus C00003179,hc10:2080,1
1280.9789,Staphylococcus aureus C00003180,hc10:2647,1
1280.9790,Staphylococcus aureus C00003184,hc10:2928,1
1280.9791,Staphylococcus aureus C00003183,hc10:2370,1
1280.9792,Staphylococcus aureus C00003188,hc10:1379,1
1280.9793,Staphylococcus aureus C00003189,hc10:3836,1
1280.9794,Staphylococcus aureus C00003192,hc10:2648,1
1280.9795,Staphylococcus aureus C00003194,hc10:2649,1
1280.9796,Staphylococcus aureus C00003196,hc10:2929,1
1280.9797,Staphylococcus aureus C00003199,hc10:2930,1
1280.9798,Staphylococcus aureus C00003201,hc10:2638,2
1280.9799,Staphylococcus aureus C00003202,hc10:2931,1
1280.9801,Staphylococcus aureus C00003204,hc10:2651,1
1280.9802,Staphylococcus aureus C00003205,hc10:2652,1
1280.9803,Staphylococcus aureus C00003208,hc10:3837,1
1280.9804,Staphylococcus aureus C00003211,hc10:3838,1
1280.9805,Staphylococcus aureus C00003215,hc10:3839,1
1280.9806,Staphylococcus aureus C00003216,hc10:2932,1
1280.9807,Staphylococcus aureus C00003217,hc10:1380,1
1280.9808,Staphylococcus aureus C00003218,hc10:1083,1
1280.9809,Staphylococcus aureus C00003224,hc10:2933,1
1280.9810,Staphylococcus aureus C00003229,hc10:2653,1
1280.9811,Staphylococcus aureus C00003235,hc10:2371,1
1280.9812,Staphylococcus aureus C00003236,hc10:2372,1
1280.9813,Staphylococcus aureus C00003238,hc10:2934,1
1280.9814,Staphylococcus aureus C00003239,hc10:1381,1
1280.9815,Staphylococcus aureus C00003241,hc10:2935,1
1280.9816,Staphylococcus aureus C00003240,hc10:1084,1
1280.9817,Staphylococcus aureus C00003242,hc10:2936,1
1280.9818,Staphylococcus aureus C00003243,nogroup:1280.9818,1
1280.9819,Staphylococcus aureus C00003245,hc10:2373,1
1280.9820,Staphylococcus aureus C00003248,hc10:2937,1
1280.9821,Staphylococcus aureus C00003250,hc10:2654,1
1280.9822,Staphylococcus aureus C00003251,hc10:3259,1
1280.9823,Staphylococcus aureus C00003252,hc10:2655,1
1280.9824,Staphylococcus aureus C00003254,hc10:2656,1
1280.9825,Staphylococcus aureus C00003256,hc10:2938,1
1280.9826,Staphylococcus aureus C00003257,hc10:2082,1
1280.9827,Staphylococcus aureus C00003258,hc10:1085,1
1280.9828,Staphylococcus aureus C00003268,hc10:1782,1
1280.9829,Staphylococcus aureus C00003269,hc10:3840,1
1280.9830,Staphylococcus aureus C00003270,hc10:2939,1
1280.9831,Staphylococcus aureus C00003271,hc10:1382,1
1280.9832,Staphylococcus aureus C00003272,hc10:1783,1
1280.9833,Staphylococcus aureus C00003274,hc10:2940,1
1280.9834,Staphylococcus aureus C00003275,hc10:2941,1
1280.9835,Staphylococcus aureus C00003277,hc10:3841,1
1280.9836,Staphylococcus aureus C00003283,hc10:2942,1
1280.9837,Staphylococcus aureus C00003285,hc10:2657,1
1280.9838,Staphylococcus aureus C00003286,hc10:1784,1
1280.9839,Staphylococcus aureus C00003288,hc10:2658,1
1280.9840,Staphylococcus aureus C00003290,hc10:2374,1
1280.9841,Staphylococcus aureus C00003292,hc10:3842,1
1280.9842,Staphylococcus aureus C00003294,hc10:2659,1
1280.9843,Staphylococcus aureus C00003296,hc10:3843,1
1280.9844,Staphylococcus aureus C00003306,hc10:2083,1
1280.9845,Staphylococcus aureus C00003307,hc10:2375,1
1280.9846,Staphylococcus aureus C00003308,hc10:2084,1
1280.9847,Staphylococcus aureus C00003316,hc10:1086,1
1280.9848,Staphylococcus aureus C00003328,hc10:2943,1
1280.9850,Staphylococcus aureus C00003344,hc10:1088,1
1280.9851,Staphylococcus aureus C00003346,hc10:1383,1
1280.9852,Staphylococcus aureus C00003347,hc10:2944,1
1280.9853,Staphylococcus aureus C00003349,hc10:3260,1
1280.9854,Staphylococcus aureus C00003350,hc10:1089,1
1280.9855,Staphylococcus aureus C00003354,hc10:2945,1
1280.9856,Staphylococcus aureus C00003355,hc10:3844,1
1280.9857,Staphylococcus aureus C00003358,hc10:3845,1
1280.9859,Staphylococcus aureus C00003360,hc10:1090,1
1280.9860,Staphylococcus aureus C00003362,hc10:1091,1
1280.9861,Staphylococcus aureus C00003363,hc10:2660,1
1280.9862,Staphylococcus aureus C00003364,hc10:2946,1
1280.9863,Staphylococcus aureus C00003365,hc10:2947,1
1280.9864,Staphylococcus aureus C00003367,hc10:2376,1
1280.9865,Staphylococcus aureus C00003370,hc10:3846,1
1280.9866,Staphylococcus aureus C00003371,hc10:3847,1
1280.9867,Staphylococcus aureus C00003378,hc10:2377,1
1280.9868,Staphylococcus aureus C00003380,hc10:1785,1
1280.9869,Staphylococcus aureus C00003379,hc10:2948,1
1280.9870,Staphylococcus aureus C00003387,hc10:2949,1
1280.9871,Staphylococcus aureus C00003383,hc10:2378,1
1280.9872,Staphylococcus aureus C00003390,hc10:3261,1
1280.9873,Staphylococcus aureus C00003392,hc10:3848,1
1280.9874,Staphylococcus aureus C00003393,hc10:2950,1
1280.9875,Staphylococcus aureus C00003395,hc10:3849,1
1280.9876,Staphylococcus aureus C00003397,hc10:4490,1
1280.9877,Staphylococcus aureus C00003399,hc10:2379,1
1280.9878,Staphylococcus aureus C00003403,hc10:1092,1
1280.9879,Staphylococcus aureus C00003408,hc10:1786,1
1280.9880,Staphylococcus aureus C00003409,hc10:3850,1
1280.9881,Staphylococcus aureus C00003410,hc10:1384,1
1280.9882,Staphylococcus aureus C00003412,hc10:2951,1
1280.9883,Staphylococcus aureus C00003419,hc10:2952,1
1280.9884,Staphylococcus aureus C00003413,hc10:2953,1
1280.9885,Staphylococcus aureus C00003421,hc10:3851,1
1280.9886,Staphylococcus aureus C00003422,hc10:4491,1
1280.9887,Staphylococcus aureus C00003423,hc10:1093,1
1280.9888,Staphylococcus aureus C00003424,hc10:2954,1
1280.9889,Staphylococcus aureus C00003425,hc10:3262,1
1280.9890,Staphylococcus aureus C00007061,hc10:2380,1
1280.9891,Staphylococcus aureus C00007068,hc10:2955,1
1280.9892,Staphylococcus aureus C00007070,hc10:1094,1
1280.9893,Staphylococcus aureus C00007079,hc10:2381,1
1280.9894,Staphylococcus aureus C00007091,hc10:2661,1
1280.9895,Staphylococcus aureus C00007092,hc10:3852,1
1280.9896,Staphylococcus aureus C00007093,hc10:2150,1
1280.9897,Staphylococcus aureus C00007102,hc10:2956,1
1280.9898,Staphylococcus aureus C00007103,hc10:3853,1
1280.9899,Staphylococcus aureus C00007105,hc10:3263,1
1280.9900,Staphylococcus aureus C00007110,hc10:3854,1
1280.9901,Staphylococcus aureus C00007111,hc10:3264,1
1280.9902,Staphylococcus aureus C00007113,hc10:1095,1
1280.9903,Staphylococcus aureus C00007114,hc10:3855,1
1280.9904,Staphylococcus aureus C00007116,hc10:2383,1
1280.9905,Staphylococcus aureus C00008627,hc10:2073,2
1280.9906,Staphylococcus aureus C00008629,hc10:4492,1
1280.9907,Staphylococcus aureus C00008630,hc10:1096,1
1280.9908,Staphylococcus aureus C00008632,hc10:2087,1
1280.9909,Staphylococcus aureus C00008637,hc10:2384,1
1280.9910,Staphylococcus aureus C00008638,hc10:2957,1
1280.9911,Staphylococcus aureus C00008949,hc10:2662,1
1280.9912,Staphylococcus aureus C00008946,hc10:3856,1
1280.9913,Staphylococcus aureus C00008959,hc10:2385,1
1280.9914,Staphylococcus aureus C00008970,hc10:1787,1
1280.9915,Staphylococcus aureus C00008971,hc10:2958,1
1280.9916,Staphylococcus aureus C00008973,hc10:3265,1
1280.9917,Staphylococcus aureus C00008982,hc10:3857,1
1280.9918,Staphylococcus aureus C00008984,hc10:2959,1
1280.9919,Staphylococcus aureus C00008994,hc10:3266,1
1280.9920,Staphylococcus aureus C00008997,hc10:1385,1
1280.9921,Staphylococcus aureus C00009006,hc10:1097,1
1280.9922,Staphylococcus aureus C00009008,hc10:3858,1
1280.9923,Staphylococcus aureus C00009017,hc10:2960,1
1280.9924,Staphylococcus aureus C00009018,hc10:3267,1
1280.9926,Staphylococcus aureus C00012738,hc10:2664,1
1280.9927,Staphylococcus aureus C00012741,hc10:3268,1
1280.9928,Staphylococcus aureus C00012745,hc10:2665,1
1280.9930,Staphylococcus aureus C00012747,hc10:3859,1
1280.9931,Staphylococcus aureus C00012748,hc10:2962,1
1280.9932,Staphylococcus aureus C00012750,hc10:3860,1
1280.9933,Staphylococcus aureus C00012751,hc10:3861,1
1280.9934,Staphylococcus aureus C00012753,hc10:3713,2
1280.9935,Staphylococcus aureus C00012754,hc10:2666,1
1280.9936,Staphylococcus aureus C00012761,hc10:3863,1
1280.9937,Staphylococcus aureus C00012760,hc10:1788,1
1280.9938,Staphylococcus aureus C00012764,hc10:3269,1
1280.9939,Staphylococcus aureus C00012771,hc10:2088,1
1280.9940,Staphylococcus aureus C00012773,hc10:3709,2
1280.9941,Staphylococcus aureus C00012781,hc10:1098,1
1280.9942,Staphylococcus aureus C00012782,hc10:1789,1
1280.9943,Staphylococcus aureus C00012783,hc10:3865,1
1280.9944,Staphylococcus aureus C00012785,hc10:3866,2
1280.9945,Staphylococcus aureus C00012784,hc10:3270,1
1280.9947,Staphylococcus aureus C00012789,hc10:1790,1
1280.9948,Staphylococcus aureus C00012790,hc10:2963,1
1280.9949,Staphylococcus aureus C00012792,hc10:2964,1
1280.9950,Staphylococcus aureus C00012797,hc10:3868,1
1280.9951,Staphylococcus aureus C00012800,hc10:2965,1
1280.9952,Staphylococcus aureus C00012803,hc10:1791,1
1280.9953,Staphylococcus aureus C00012804,hc10:3869,1
1280.9954,Staphylococcus aureus C00012811,hc10:3870,1
1280.9955,Staphylococcus aureus C00012812,hc10:1792,1
1280.9956,Staphylococcus aureus C00012813,hc10:2667,1
1280.9957,Staphylococcus aureus C00012814,hc10:3871,1
1280.9958,Staphylococcus aureus C00012815,hc10:2668,1
1280.9959,Staphylococcus aureus C00012816,hc10:2089,1
1280.9960,Staphylococcus aureus C00012817,hc10:2386,1
1280.9962,Staphylococcus aureus C00012821,hc10:2793,2
1280.9963,Staphylococcus aureus C00012826,hc10:1100,1
1280.9964,Staphylococcus aureus C00012829,hc10:2967,1
1280.9965,Staphylococcus aureus C00013156,hc10:1101,1
1280.9966,Staphylococcus aureus C00013157,hc10:2968,1
1280.9967,Staphylococcus aureus C00013158,hc10:1102,1
1280.9968,Staphylococcus aureus C00013162,hc10:2669,1
1280.9969,Staphylococcus aureus C00013163,hc10:2387,1
1280.9970,Staphylococcus aureus C00013164,hc10:2670,1
1280.9971,Staphylococcus aureus C00013165,hc10:3872,1
1280.9972,Staphylococcus aureus C00013167,hc10:2671,1
1280.9973,Staphylococcus aureus C00013173,hc10:1103,1
1280.9974,Staphylococcus aureus C00013175,hc10:2672,1
1280.9975,Staphylococcus aureus C00013176,hc10:3873,1
1280.9976,Staphylococcus aureus C00013177,hc10:3271,1
1280.9977,Staphylococcus aureus C00013182,hc10:2090,1
1280.9978,Staphylococcus aureus C00013184,hc10:2673,1
1280.9979,Staphylococcus aureus C00013185,hc10:2674,1
1280.9980,Staphylococcus aureus C00013187,hc10:1104,1
1280.9981,Staphylococcus aureus C00013190,hc10:2969,1
1280.9982,Staphylococcus aureus C00013192,hc10:1105,1
1280.9983,Staphylococcus aureus C00013193,hc10:1386,1
1280.9984,Staphylococcus aureus C00013194,hc10:3874,1
1280.9985,Staphylococcus aureus C00013197,hc10:3875,1
1280.9986,Staphylococcus aureus C00013198,hc10:3272,1
1280.9987,Staphylococcus aureus C00013200,hc10:1106,1
1280.9988,Staphylococcus aureus C00013207,hc10:2970,1
1280.9989,Staphylococcus aureus C00013209,hc10:3876,1
1280.9990,Staphylococcus aureus C00013208,hc10:1107,1
