genome_id,genome_name,antibiotic,label
1280.9894,Staphylococcus aureus C00007091,ciprofloxacin,Susceptible
1280.9894,Staphylococcus aureus C00007091,clindamycin,Susceptible
1280.9894,Staphylococcus aureus C00007091,erythromycin,Susceptible
1280.9894,Staphylococcus aureus C00007091,gentamicin,Susceptible
1280.9894,Staphylococcus aureus C00007091,tetracycline,Susceptible
1280.9895,Staphylococcus aureus C00007092,ciprofloxacin,Susceptible
1280.9895,Staphylococcus aureus C00007092,clindamycin,Susceptible
1280.9895,Staphylococcus aureus C00007092,erythromycin,Susceptible
1280.9895,Staphylococcus aureus C00007092,gentamicin,Susceptible
1280.9895,Staphylococcus aureus C00007092,tetracycline,Susceptible
1280.9896,Staphylococcus aureus C00007093,ciprofloxacin,Resistant
1280.9896,Staphylococcus aureus C00007093,clindamycin,Susceptible
1280.9896,Staphylococcus aureus C00007093,erythromycin,Susceptible
1280.9896,Staphylococcus aureus C00007093,gentamicin,Susceptible
1280.9896,Staphylococcus aureus C00007093,tetracycline,Susceptible
1280.9897,Staphylococcus aureus C00007102,ciprofloxacin,Susceptible
1280.9897,Staphylococcus aureus C00007102,clindamycin,Resistant
1280.9897,Staphylococcus aureus C00007102,erythromycin,Resistant
1280.9897,Staphylococcus aureus C00007102,gentamicin,Susceptible
1280.9897,Staphylococcus aureus C00007102,tetracycline,Resistant
1280.9898,Staphylococcus aureus C00007103,ciprofloxacin,Susceptible
1280.9898,Staphylococcus aureus C00007103,clindamycin,Susceptible
1280.9898,Staphylococcus aureus C00007103,erythromycin,Susceptible
1280.9898,Staphylococcus aureus C00007103,gentamicin,Susceptible
1280.9898,Staphylococcus aureus C00007103,tetracycline,Susceptible
1280.9899,Staphylococcus aureus C00007105,ciprofloxacin,Resistant
1280.9899,Staphylococcus aureus C00007105,clindamycin,Resistant
1280.9899,Staphylococcus aureus C00007105,erythromycin,Resistant
1280.9899,Staphylococcus aureus C00007105,gentamicin,Susceptible
1280.9899,Staphylococcus aureus C00007105,tetracycline,Susceptible
1280.9900,Staphylococcus aureus C00007110,ciprofloxacin,Susceptible
1280.9900,Staphylococcus aureus C00007110,clindamycin,Resistant
1280.9900,Staphylococcus aureus C00007110,erythromycin,Resistant
1280.9900,Staphylococcus aureus C00007110,gentamicin,Susceptible
1280.9900,Staphylococcus aureus C00007110,tetracycline,Susceptible
1280.9901,Staphylococcus aureus C00007111,ciprofloxacin,Susceptible
1280.9901,Staphylococcus aureus C00007111,clindamycin,Susceptible
1280.9901,Staphylococcus aureus C00007111,erythromycin,Susceptible
1280.9901,Staphylococcus aureus C00007111,gentamicin,Susceptible
1280.9901,Staphylococcus aureus C00007111,tetracycline,Susceptible
1280.9902,Staphylococcus aureus C00007113,ciprofloxacin,Susceptible
1280.9902,Staphylococcus aureus C00007113,clindamycin,Susceptible
1280.9902,Staphylococcus aureus C00007113,erythromycin,Susceptible
1280.9902,Staphylococcus aureus C00007113,gentamicin,Susceptible
1280.9902,Staphylococcus aureus C00007113,tetracycline,Susceptible
1280.9903,Staphylococcus aureus C00007114,ciprofloxacin,Resistant
1280.9903,Staphylococcus aureus C00007114,clindamycin,Resistant
1280.9903,Staphylococcus aureus C00007114,erythromycin,Resistant
1280.9903,Staphylococcus aureus C00007114,gentamicin,Susceptible
1280.9903,Staphylococcus aureus C00007114,tetracycline,Susceptible
1280.9904,Staphylococcus aureus C00007116,ciprofloxacin,Resistant
1280.9904,Staphylococcus aureus C00007116,clindamycin,Resistant
1280.9904,Staphylococcus aureus C00007116,erythromycin,Resistant
1280.9904,Staphylococcus aureus C00007116,gentamicin,Susceptible
1280.9904,Staphylococcus aureus C00007116,tetracycline,Susceptible
1280.9905,Staphylococcus aureus C00008627,ciprofloxacin,Susceptible
1280.9905,Staphylococcus aureus C00008627,clindamycin,Susceptible
1280.9905,Staphylococcus aureus C00008627,erythromycin,Susceptible
1280.9905,Staphylococcus aureus C00008627,gentamicin,Susceptible
1280.9905,Staphylococcus aureus C00008627,tetracycline,Susceptible
1280.9906,Staphylococcus aureus C00008629,ciprofloxacin,Resistant
1280.9906,Staphylococcus aureus C00008629,clindamycin,Resistant
1280.9906,Staphylococcus aureus C00008629,erythromycin,Resistant
1280.9906,Staphylococcus aureus C00008629,gentamicin,Susceptible
1280.9906,Staphylococcus aureus C00008629,tetracycline,Susceptible
1280.9907,Staphylococcus aureus C00008630,ciprofloxacin,Susceptible
1280.9907,Staphylococcus aureus C00008630,clindamycin,Susceptible
1280.9907,Staphylococcus aureus C00008630,erythromycin,Susceptible
1280.9907,Staphylococcus aureus C00008630,gentamicin,Susceptible
1280.9907,Staphylococcus aureus C00008630,tetracycline,Susceptible
1280.9908,Staphylococcus aureus C00008632,ciprofloxacin,Susceptible
1280.9908,Staphylococcus aureus C00008632,clindamycin,Susceptible
1280.9908,Staphylococcus aureus C00008632,erythromycin,Susceptible
1280.9908,Staphylococcus aureus C00008632,gentamicin,Susceptible
1280.9908,Staphylococcus aureus C00008632,tetracycline,Susceptible
1280.9909,Staphylococcus aureus C00008637,ciprofloxacin,Resistant
1280.9909,Staphylococcus aureus C00008637,clindamycin,Resistant
1280.9909,Staphylococcus aureus C00008637,erythromycin,Resistant
1280.9909,Staphylococcus aureus C00008637,gentamicin,Susceptible
1280.9909,Staphylococcus aureus C00008637,tetracycline,Susceptible
1280.9910,Staphylococcus aureus C00008638,ciprofloxacin,Resistant
1280.9910,Staphylococcus aureus C00008638,clindamycin,Susceptible
1280.9910,Staphylococcus aureus C00008638,erythromycin,Susceptible
1280.9910,Staphylococcus aureus C00008638,gentamicin,Susceptible
1280.9910,Staphylococcus aureus C00008638,tetracycline,Susceptible
1280.9911,Staphylococcus aureus C00008949,ciprofloxacin,Susceptible
1280.9911,Staphylococcus aureus C00008949,clindamycin,Susceptible
1280.9911,Staphylococcus aureus C00008949,erythromycin,Susceptible
1280.9911,Staphylococcus aureus C00008949,gentamicin,Susceptible
1280.9911,Staphylococcus aureus C00008949,tetracycline,Susceptible
1280.9912,Staphylococcus aureus C00008946,ciprofloxacin,Susceptible
1280.9912,Staphylococcus aureus C00008946,clindamycin,Susceptible
1280.9912,Staphylococcus aureus C00008946,erythromycin,Susceptible
1280.9912,Staphylococcus aureus C00008946,gentamicin,Susceptible
1280.9912,Staphylococcus aureus C00008946,tetracycline,Susceptible
1280.9913,Staphylococcus aureus C00008959,ciprofloxacin,Resistant
1280.9913,Staphylococcus aureus C00008959,clindamycin,Resistant
1280.9913,Staphylococcus aureus C00008959,erythromycin,Resistant
1280.9913,Staphylococcus aureus C00008959,gentamicin,Susceptible
1280.9913,Staphylococcus aureus C00008959,tetracycline,Susceptible
1280.9914,Staphylococcus aureus C00008970,ciprofloxacin,Resistant
1280.9914,Staphylococcus aureus C00008970,clindamycin,Resistant
1280.9914,Staphylococcus aureus C00008970,erythromycin,Resistant
1280.9914,Staphylococcus aureus C00008970,gentamicin,Susceptible
1280.9914,Staphylococcus aureus C00008970,tetracycline,Susceptible
1280.9915,Staphylococcus aureus C00008971,ciprofloxacin,Susceptible
1280.9915,Staphylococcus aureus C00008971,clindamycin,Susceptible
1280.9915,Staphylococcus aureus C00008971,erythromycin,Susceptible
1280.9915,Staphylococcus aureus C00008971,gentamicin,Susceptible
1280.9915,Staphylococcus aureus C00008971,tetracycline,Susceptible
1280.9916,Staphylococcus aureus C00008973,ciprofloxacin,Susceptible
1280.9916,Staphylococcus aureus C00008973,clindamycin,Susceptible
1280.9916,Staphylococcus aureus C00008973,erythromycin,Susceptible
1280.9916,Staphylococcus aureus C00008973,gentamicin,Susceptible
1280.9916,Staphylococcus aureus C00008973,tetracycline,Susceptible
1280.9917,Staphylococcus aureus C00008982,ciprofloxacin,Resistant
1280.9917,Staphylococcus aureus C00008982,clindamycin,Susceptible
1280.9917,Staphylococcus aureus C00008982,erythromycin,Resistant
1280.9917,Staphylococcus aureus C00008982,gentamicin,Susceptible
1280.9917,Staphylococcus aureus C00008982,tetracycline,Resistant
1280.9918,Staphylococcus aureus C00008984,ciprofloxacin,Resistant
1280.9918,Staphylococcus aureus C00008984,clindamycin,Resistant
1280.9918,Staphylococcus aureus C00008984,erythromycin,Resistant
1280.9918,Staphylococcus aureus C00008984,gentamicin,Susceptible
1280.9918,Staphylococcus aureus C00008984,tetracycline,Susceptible
1280.9919,Staphylococcus aureus C00008994,ciprofloxacin,Resistant
1280.9919,Staphylococcus aureus C00008994,clindamycin,Resistant
1280.9919,Staphylococcus aureus C00008994,erythromycin,Resistant
1280.9919,Staphylococcus aureus C00008994,gentamicin,Susceptible
1280.9919,Staphylococcus aureus C00008994,tetracycline,Susceptible
1280.9920,Staphylococcus aureus C00008997,ciprofloxacin,Resistant
1280.9920,Staphylococcus aureus C00008997,clindamycin,Resistant
1280.9920,Staphylococcus aureus C00008997,erythromycin,Resistant
1280.9920,Staphylococcus aureus C00008997,gentamicin,Susceptible
1280.9920,Staphylococcus aureus C00008997,tetracycline,Susceptible
1280.9921,Staphylococcus aureus C00009006,ciprofloxacin,Susceptible
1280.9921,Staphylococcus aureus C00009006,clindamycin,Susceptible
1280.9921,Staphylococcus aureus C00009006,erythromycin,Susceptible
1280.9921,Staphylococcus aureus C00009006,gentamicin,Susceptible
1280.9921,Staphylococcus aureus C00009006,tetracycline,Susceptible
1280.9922,Staphylococcus aureus C00009008,ciprofloxacin,Susceptible
1280.9922,Staphylococcus aureus C00009008,clindamycin,Susceptible
1280.9922,Staphylococcus aureus C00009008,erythromycin,Susceptible
1280.9922,Staphylococcus aureus C00009008,gentamicin,Susceptible
1280.9922,Staphylococcus aureus C00009008,tetracycline,Susceptible
1280.9923,Staphylococcus aureus C00009017,ciprofloxacin,Susceptible
1280.9923,Staphylococcus aureus C00009017,clindamycin,Susceptible
1280.9923,Staphylococcus aureus C00009017,erythromycin,Susceptible
1280.9923,Staphylococcus aureus C00009017,gentamicin,Susceptible
1280.9923,Staphylococcus aureus C00009017,tetracycline,Susceptible
1280.9924,Staphylococcus aureus C00009018,ciprofloxacin,Resistant
1280.9924,Staphylococcus aureus C00009018,clindamycin,Susceptible
1280.9924,Staphylococcus aureus C00009018,erythromycin,Susceptible
1280.9924,Staphylococcus aureus C00009018,gentamicin,Susceptible
1280.9924,Staphylococcus aureus C00009018,tetracycline,Susceptible
1280.9927,Staphylococcus aureus C00012741,ciprofloxacin,Susceptible
1280.9927,Staphylococcus aureus C00012741,clindamycin,Susceptible
1280.9927,Staphylococcus aureus C00012741,erythromycin,Susceptible
1280.9927,Staphylococcus aureus C00012741,gentamicin,Susceptible
1280.9927,Staphylococcus aureus C00012741,tetracycline,Susceptible
1280.9928,Staphylococcus aureus C00012745,ciprofloxacin,Susceptible
1280.9928,Staphylococcus aureus C00012745,clindamycin,Susceptible
1280.9928,Staphylococcus aureus C00012745,erythromycin,Susceptible
1280.9928,Staphylococcus aureus C00012745,gentamicin,Susceptible
1280.9928,Staphylococcus aureus C00012745,tetracycline,Susceptible
1280.9929,Staphylococcus aureus C00012746,ciprofloxacin,Resistant
1280.9929,Staphylococcus aureus C00012746,clindamycin,Resistant
1280.9929,Staphylococcus aureus C00012746,erythromycin,Resistant
1280.9929,Staphylococcus aureus C00012746,gentamicin,Susceptible
1280.9929,Staphylococcus aureus C00012746,tetracycline,Susceptible
1280.9931,Staphylococcus aureus C00012748,ciprofloxacin,Susceptible
1280.9931,Staphylococcus aureus C00012748,clindamycin,Susceptible
1280.9931,Staphylococcus aureus C00012748,erythromycin,Susceptible
1280.9931,Staphylococcus aureus C00012748,gentamicin,Susceptible
1280.9931,Staphylococcus aureus C00012748,tetracycline,Susceptible
1280.9932,Staphylococcus aureus C00012750,ciprofloxacin,Susceptible
1280.9932,Staphylococcus aureus C00012750,clindamycin,Resistant
1280.9932,Staphylococcus aureus C00012750,erythromycin,Resistant
1280.9932,Staphylococcus aureus C00012750,gentamicin,Susceptible
1280.9932,Staphylococcus aureus C00012750,tetracycline,Susceptible
1280.9933,Staphylococcus aureus C00012751,ciprofloxacin,Susceptible
1280.9933,Staphylococcus aureus C00012751,clindamycin,Susceptible
1280.9933,Staphylococcus aureus C00012751,erythromycin,Susceptible
1280.9933,Staphylococcus aureus C00012751,gentamicin,Susceptible
1280.9933,Staphylococcus aureus C00012751,tetracycline,Susceptible
1280.9935,Staphylococcus aureus C00012754,ciprofloxacin,Susceptible
1280.9935,Staphylococcus aureus C00012754,clindamycin,Susceptible
1280.9935,Staphylococcus aureus C00012754,erythromycin,Susceptible
1280.9935,Staphylococcus aureus C00012754,gentamicin,Susceptible
1280.9935,Staphylococcus aureus C00012754,tetracycline,Susceptible
1280.9936,Staphylococcus aureus C00012761,ciprofloxacin,Resistant
1280.9936,Staphylococcus aureus C00012761,clindamycin,Susceptible
1280.9936,Staphylococcus aureus C00012761,erythromycin,Resistant
1280.9936,Staphylococcus aureus C00012761,gentamicin,Susceptible
1280.9936,Staphylococcus aureus C00012761,tetracycline,Susceptible
1280.9939,Staphylococcus aureus C00012771,ciprofloxacin,Susceptible
1280.9939,Staphylococcus aureus C00012771,clindamycin,Susceptible
1280.9939,Staphylococcus aureus C00012771,erythromycin,Susceptible
1280.9939,Staphylococcus aureus C00012771,gentamicin,Susceptible
1280.9939,Staphylococcus aureus C00012771,tetracycline,Susceptible
1280.9940,Staphylococcus aureus C00012773,ciprofloxacin,Susceptible
1280.9940,Staphylococcus aureus C00012773,clindamycin,Susceptible
1280.9940,Staphylococcus aureus C00012773,erythromycin,Susceptible
1280.9940,Staphylococcus aureus C00012773,gentamicin,Susceptible
1280.9940,Staphylococcus aureus C00012773,tetracycline,Susceptible
1280.9941,Staphylococcus aureus C00012781,ciprofloxacin,Susceptible
1280.9941,Staphylococcus aureus C00012781,clindamycin,Resistant
1280.9941,Staphylococcus aureus C00012781,erythromycin,Resistant
1280.9941,Staphylococcus aureus C00012781,gentamicin,Susceptible
1280.9941,Staphylococcus aureus C00012781,tetracycline,Susceptible
1280.9942,Staphylococcus aureus C00012782,ciprofloxacin,Susceptible
1280.9942,Staphylococcus aureus C00012782,clindamycin,Susceptible
1280.9942,Staphylococcus aureus C00012782,erythromycin,Susceptible
1280.9942,Staphylococcus aureus C00012782,gentamicin,Susceptible
1280.9942,Staphylococcus aureus C00012782,tetracycline,Susceptible
1280.9943,Staphylococcus aureus C00012783,ciprofloxacin,Susceptible
1280.9943,Staphylococcus aureus C00012783,clindamycin,Susceptible
1280.9943,Staphylococcus aureus C00012783,erythromycin,Susceptible
1280.9943,Staphylococcus aureus C00012783,gentamicin,Susceptible
1280.9943,Staphylococcus aureus C00012783,tetracycline,Susceptible
1280.9944,Staphylococcus aureus C00012785,ciprofloxacin,Susceptible
1280.9944,Staphylococcus aureus C00012785,erythromycin,Susceptible
1280.9944,Staphylococcus aureus C00012785,gentamicin,Susceptible
1280.9944,Staphylococcus aureus C00012785,tetracycline,Susceptible
1280.9945,Staphylococcus aureus C00012784,ciprofloxacin,Susceptible
1280.9945,Staphylococcus aureus C00012784,clindamycin,Susceptible
1280.9945,Staphylococcus aureus C00012784,erythromycin,Susceptible
1280.9945,Staphylococcus aureus C00012784,gentamicin,Susceptible
1280.9945,Staphylococcus aureus C00012784,tetracycline,Susceptible
1280.9947,Staphylococcus aureus C00012789,ciprofloxacin,Susceptible
1280.9947,Staphylococcus aureus C00012789,clindamycin,Susceptible
1280.9947,Staphylococcus aureus C00012789,erythromycin,Susceptible
1280.9947,Staphylococcus aureus C00012789,gentamicin,Susceptible
1280.9947,Staphylococcus aureus C00012789,tetracycline,Susceptible
1280.9948,Staphylococcus aureus C00012790,ciprofloxacin,Susceptible
1280.9948,Staphylococcus aureus C00012790,clindamycin,Resistant
1280.9948,Staphylococcus aureus C00012790,erythromycin,Resistant
1280.9948,Staphylococcus aureus C00012790,gentamicin,Susceptible
1280.9948,Staphylococcus aureus C00012790,tetracycline,Susceptible
1280.9950,Staphylococcus aureus C00012797,ciprofloxacin,Susceptible
1280.9950,Staphylococcus aureus C00012797,clindamycin,Susceptible
1280.9950,Staphylococcus aureus C00012797,erythromycin,Susceptible
1280.9950,Staphylococcus aureus C00012797,gentamicin,Susceptible
1280.9950,Staphylococcus aureus C00012797,tetracycline,Susceptible
1280.9951,Staphylococcus aureus C00012800,ciprofloxacin,Susceptible
1280.9951,Staphylococcus aureus C00012800,clindamycin,Susceptible
1280.9951,Staphylococcus aureus C00012800,erythromycin,Susceptible
1280.9951,Staphylococcus aureus C00012800,gentamicin,Susceptible
1280.9951,Staphylococcus aureus C00012800,tetracycline,Susceptible
1280.9952,Staphylococcus aureus C00012803,ciprofloxacin,Susceptible
1280.9952,Staphylococcus aureus C00012803,clindamycin,Susceptible
1280.9952,Staphylococcus aureus C00012803,erythromycin,Susceptible
1280.9952,Staphylococcus aureus C00012803,gentamicin,Susceptible
1280.9952,Staphylococcus aureus C00012803,tetracycline,Susceptible
1280.9953,Staphylococcus aureus C00012804,ciprofloxacin,Susceptible
1280.9953,Staphylococcus aureus C00012804,clindamycin,Susceptible
1280.9953,Staphylococcus aureus C00012804,erythromycin,Susceptible
1280.9953,Staphylococcus aureus C00012804,gentamicin,Susceptible
1280.9953,Staphylococcus aureus C00012804,tetracycline,Susceptible
1280.9954,Staphylococcus aureus C00012811,ciprofloxacin,Susceptible
1280.9954,Staphylococcus aureus C00012811,clindamycin,Resistant
1280.9954,Staphylococcus aureus C00012811,erythromycin,Resistant
