bioproject_accession,biosample_accession,checkm_completeness,checkm_contamination,coarse_consistency,contig_l50,contig_n50,contigs,fine_consistency,genome_id,genome_length,genome_name,genome_quality,mlst,cgmlst_hc0,cgmlst_hc2,cgmlst_hc5,cgmlst_hc10,cgmlst_hc20,cgmlst_hc50,cgmlst_hc100,assembly_accession,collection_date,genome_quality_flags
PRJEB5261,SAMEA2340415,99.4,0.0,100.0,9,125360,51,99.9,1280.9707,2798341,Staphylococcus aureus C00001227,Good,MLST.saureus.22,2075,2075,2075,2075,1809,1216,17,,,
PRJEB5261,SAMEA2340412,100.0,0.0,100.0,9,87864,50,99.9,1280.9708,2770457,Staphylococcus aureus C00001224,Good,MLST.saureus.3456,2631,2631,2631,2631,2630,2406,17,,,
PRJEB5261,SAMEA2340420,100.0,0.0,100.0,10,92881,54,99.9,1280.9709,2801446,Staphylococcus aureus C00001232,Good,MLST.saureus.22,3815,3815,3815,3815,3815,3679,17,,,
PRJEB5261,SAMEA2340421,100.0,0.0,99.9,10,88862,54,99.9,1280.9710,2771890,Staphylococcus aureus C00001233,Good,MLST.saureus.22,2912,2912,2912,2912,2724,2724,17,,,
PRJEB5261,SAMEA2340416,99.4,0.0,100.0,11,88855,62,99.9,1280.9711,2818339,Staphylococcus aureus C00001228,Good,MLST.saureus.22,2632,2632,2632,2632,2406,2406,17,,,
PRJEB5261,SAMEA2340426,100.0,0.0,99.9,12,87932,66,99.7,1280.9712,2764835,Staphylococcus aureus C00001238,Good,MLST.saureus.22,2913,2913,2913,2913,2724,2724,17,,,
PRJEB5261,SAMEA2340444,98.8,0.0,99.2,8,124373,38,99.2,1280.9713,2738471,Staphylococcus aureus C00001256,Good,MLST.saureus.15,3816,3816,3816,3816,3816,899,2,,,
PRJEB5261,SAMEA2340433,100.0,0.0,100.0,5,171376,30,100.0,1280.9714,2699789,Staphylococcus aureus C00001245,Good,MLST.saureus.25,3817,3817,3817,3817,3817,3788,683,,,
PRJEB5261,SAMEA2340425,100.0,0.0,100.0,8,108385,54,99.9,1280.9715,2786715,Staphylococcus aureus C00001237,Good,MLST.saureus.22,2914,2914,2914,2914,2724,2724,17,,,
PRJEB5261,SAMEA2340447,100.0,0.0,100.0,8,116752,57,99.9,1280.9716,2683667,Staphylococcus aureus C00001259,Good,MLST.saureus.15,2076,2076,2076,2076,2076,2042,2,,,
PRJEB5261,SAMEA2340446,100.0,0.0,100.0,7,158366,35,100.0,1280.9717,2708453,Staphylococcus aureus C00001258,Good,MLST.saureus.15,2633,2633,2633,2633,2633,899,2,,,
PRJEB5261,SAMEA2340439,100.0,0.0,100.0,7,130683,40,100.0,1280.9718,2727013,Staphylococcus aureus C00001251,Good,MLST.saureus.15,3250,3250,3250,3250,3250,3166,2,,,
PRJEB5261,SAMEA2340454,100.0,0.0,99.9,8,110557,57,99.8,1280.9719,2798482,Staphylococcus aureus C00001267,Good,MLST.saureus.30,2368,2368,2368,2368,2368,2368,2252,,,
PRJEB5261,SAMEA2340450,100.0,0.0,100.0,5,209186,29,99.7,1280.9720,2738806,Staphylococcus aureus C00001263,Good,MLST.saureus.188,3818,3818,3818,3818,3818,3818,23,,,
PRJEB5261,SAMEA2340457,100.0,0.6,99.9,8,136368,60,99.6,1280.9721,2802860,Staphylococcus aureus C00001270,Good,MLST.saureus.30,2634,2634,2634,2634,2634,2550,329,,,
PRJEB5261,SAMEA2340459,100.0,0.0,100.0,7,97021,38,99.9,1280.9722,2751464,Staphylococcus aureus C00001272,Good,MLST.saureus.15,4489,4489,4489,4489,4489,4204,2,,,
PRJEB5261,SAMEA2340458,98.8,0.6,99.2,9,121623,64,98.9,1280.9723,2802597,Staphylococcus aureus C00001271,Good,MLST.saureus.30,3819,3819,3819,3819,3819,3819,329,,,
PRJEB5225,SAMEA2335168,100.0,0.0,99.9,9,121571,59,99.7,1280.9724,2846923,Staphylococcus aureus C00001281,Good,MLST.saureus.36,2915,2915,2915,2915,2915,2758,21,,,
PRJEB5225,SAMEA2335169,100.0,0.0,99.9,10,70760,61,99.9,1280.9725,2776297,Staphylococcus aureus C00001282,Good,MLST.saureus.22,1073,1073,1073,1073,1024,1019,17,,,
PRJEB5261,SAMEA2339889,100.0,0.0,100.0,10,108181,56,99.9,1280.9726,2782105,Staphylococcus aureus C00001386,Good,MLST.saureus.22,3820,3820,3820,3820,3679,3679,17,,,
PRJEB5261,SAMEA2339890,100.0,0.6,99.9,8,110306,51,99.6,1280.9727,2911071,Staphylococcus aureus C00001387,Good,MLST.saureus.34,2916,2916,2916,2916,2916,2798,2798,,,
PRJEB5261,SAMEA2339892,100.0,0.0,99.9,9,124660,56,99.8,1280.9728,2891059,Staphylococcus aureus C00001389,Good,MLST.saureus.36,3821,3821,3821,3685,3685,2426,21,,,
PRJEB5261,SAMEA2339895,100.0,0.0,100.0,10,101436,53,99.7,1280.9729,2791234,Staphylococcus aureus C00001399,Good,MLST.saureus.22,2635,2635,2635,2635,2635,2406,17,,,
PRJEB5261,SAMEA2339896,100.0,0.0,100.0,9,107255,52,99.9,1280.9730,2746632,Staphylococcus aureus C00001400,Good,MLST.saureus.22,2917,2917,2917,2917,2917,2724,17,,,
PRJEB5261,SAMEA2339904,100.0,0.0,99.9,7,136371,44,99.6,1280.9731,2791504,Staphylococcus aureus C00001442,Good,MLST.saureus.30,3822,3822,3822,3822,3822,3719,329,,,
PRJEB5261,SAMEA2339902,100.0,0.0,99.9,7,144310,45,99.6,1280.9732,2802761,Staphylococcus aureus C00001440,Good,MLST.saureus.30,3251,3251,3251,3251,3251,3251,3199,,,
PRJEB5261,SAMEA2339894,98.8,0.0,99.2,9,108942,53,99.1,1280.9733,2795062,Staphylococcus aureus C00001397,Good,MLST.saureus.22,1074,1074,1074,1074,1074,1019,17,,,
PRJEB5261,SAMEA2339893,100.0,0.0,99.9,10,111230,67,99.8,1280.9734,2895131,Staphylococcus aureus C00001390,Good,MLST.saureus.36,2918,2918,2918,2762,2758,2758,21,,,
PRJEB5261,SAMEA2339910,100.0,0.6,99.9,7,124395,102,99.6,1280.9735,2816297,Staphylococcus aureus C00001449,Good,MLST.saureus.30,3823,3823,3823,3823,3823,3719,329,,,
PRJEB5261,SAMEA2340463,100.0,1.2,99.9,9,136367,48,99.6,1280.9736,2791347,Staphylococcus aureus C00002622,Good,MLST.saureus.3458,3252,3252,3252,3252,3252,3252,3199,,,
PRJEB5261,SAMEA2340461,100.0,3.0,100.0,25,28307,181,98.4,1280.9737,2667559,Staphylococcus aureus C00002620,Good,MLST.saureus.15,1075,1075,1075,1075,1075,899,2,,,
PRJEB5261,SAMEA2340460,100.0,0.0,100.0,6,168524,37,100.0,1280.9738,2705102,Staphylococcus aureus C00002619,Good,MLST.saureus.5,2919,2919,2919,2919,2919,2771,332,,,
PRJEB5261,SAMEA2340464,100.0,0.0,100.0,9,108144,57,99.9,1280.9739,2820211,Staphylococcus aureus C00002623,Good,MLST.saureus.22,2920,2920,2920,2920,2724,2724,17,,,
PRJEB5261,SAMEA2340467,100.0,0.0,99.9,10,108145,56,99.9,1280.9740,2811031,Staphylococcus aureus C00002626,Good,MLST.saureus.22,2636,2636,2636,2636,2406,2406,17,,,
PRJEB5261,SAMEA2339918,100.0,0.0,99.9,8,134479,55,99.9,1280.9741,2800054,Staphylococcus aureus C00002656,Good,MLST.saureus.30,2921,2921,2921,2921,2921,2773,2757,,,
PRJEB5261,SAMEA2339931,100.0,0.6,99.9,9,114751,53,99.6,1280.9742,2800221,Staphylococcus aureus C00003091,Good,MLST.saureus.30,3253,3253,3253,3253,3253,3239,3199,,,
PRJEB5261,SAMEA2339932,98.8,0.6,99.2,4,288542,28,99.2,1280.9743,2744270,Staphylococcus aureus C00003092,Good,MLST.saureus.25,2637,2637,2637,2637,2637,2613,683,,,
PRJEB5261,SAMEA2339933,100.0,0.0,100.0,11,101340,59,99.9,1280.9744,2831407,Staphylococcus aureus C00003093,Good,MLST.saureus.22,3254,3254,3254,3254,3254,3154,17,,,
PRJEB5261,SAMEA2339934,100.0,0.0,99.9,8,139389,45,99.9,1280.9745,2788016,Staphylococcus aureus C00003095,Good,MLST.Staphylococcus_aureus.3432,3824,3824,3824,3824,3824,3824,2581,,,
PRJEB5261,SAMEA2339935,100.0,0.0,100.0,10,88833,68,99.9,1280.9746,2869077,Staphylococcus aureus C00003096,Good,MLST.saureus.22,2638,2638,2638,2638,2406,2406,17,,,
PRJEB5261,SAMEA2339936,100.0,0.6,100.0,7,150515,39,100.0,1280.9747,2718308,Staphylococcus aureus C00003098,Good,MLST.saureus.5,3825,3825,3825,3825,3825,3825,1189,,,
PRJEB5261,SAMEA2339937,100.0,0.6,100.0,6,168212,55,99.9,1280.9748,2770678,Staphylococcus aureus C00003099,Good,MLST.saureus.5,3826,3826,3826,3826,3826,3826,336,,,
PRJEB5261,SAMEA2339938,100.0,0.0,100.0,9,109248,57,99.9,1280.9749,2821260,Staphylococcus aureus C00003100,Good,MLST.saureus.22,2639,2639,2639,2639,2406,2406,17,,,
PRJEB5261,SAMEA2339939,100.0,0.0,100.0,8,130622,42,100.0,1280.9750,2664670,Staphylococcus aureus C00003101,Good,MLST.saureus.15,3827,3827,3827,3733,3733,899,2,,,
PRJEB5261,SAMEA2339940,100.0,0.0,100.0,5,163068,32,100.0,1280.9751,2724873,Staphylococcus aureus C00003102,Good,MLST.saureus.5,2922,2922,2922,2922,2922,2922,332,,,
PRJEB5261,SAMEA2339941,99.4,0.0,100.0,9,109950,54,99.9,1280.9752,2786900,Staphylococcus aureus C00003103,Good,MLST.saureus.22,2640,2640,2640,2640,2640,2406,17,,,
PRJEB5261,SAMEA2339942,98.8,0.0,99.2,10,107326,58,99.0,1280.9753,2852636,Staphylococcus aureus C00003104,Good,MLST.saureus.22,2641,2641,2641,2641,2406,2406,17,,,
PRJEB5261,SAMEA2339944,100.0,1.8,100.0,12,78107,65,99.9,1280.9754,2717845,Staphylococcus aureus C00003107,Good,MLST.saureus.3424,2642,2642,2642,2642,2642,2642,2642,,,
PRJEB5261,SAMEA2339945,100.0,0.0,100.0,8,125324,44,99.9,1280.9755,2751527,Staphylococcus aureus C00003108,Good,MLST.saureus.15,3828,3828,3816,3816,3816,899,2,,,
PRJEB5261,SAMEA2339946,100.0,0.6,100.0,6,147081,40,100.0,1280.9756,2776655,Staphylococcus aureus C00003109,Good,MLST.saureus.6,3255,3255,3255,3255,3255,3255,24,,,
PRJEB5261,SAMEA2339959,100.0,0.0,100.0,8,130685,40,99.9,1280.9757,2716766,Staphylococcus aureus C00003124,Good,MLST.saureus.15,1076,1076,1076,1076,1076,1076,2,,,
PRJEB5261,SAMEA2339960,100.0,0.0,100.0,10,106994,64,99.9,1280.9758,2843783,Staphylococcus aureus C00003125,Good,MLST.saureus.22,3829,3829,3829,3829,3829,3679,17,,,
PRJEB5261,SAMEA2339961,100.0,0.0,100.0,6,165448,35,99.8,1280.9759,2790115,Staphylococcus aureus C00003126,Good,MLST.saureus.474,2643,2643,2643,2643,2643,2643,2643,,,
PRJEB5261,SAMEA2339962,100.0,0.0,100.0,10,87974,58,99.9,1280.9760,2789346,Staphylococcus aureus C00003127,Good,MLST.saureus.22,3830,3830,3830,3830,3830,3679,17,,,
PRJEB5261,SAMEA2339966,100.0,0.0,100.0,4,187257,28,99.8,1280.9761,2699257,Staphylococcus aureus C00003131,Good,MLST.saureus.45,1077,1077,1077,1077,1077,1077,1009,,,
PRJEB5261,SAMEA2339969,100.0,1.2,99.9,13,68878,200,99.6,1280.9762,2990594,Staphylococcus aureus C00003134,Good,MLST.saureus.4557,2644,2644,2644,2644,2644,2644,2644,,,
PRJEB5261,SAMEA2339970,100.0,0.0,100.0,4,315974,29,100.0,1280.9763,2795006,Staphylococcus aureus C00003135,Good,MLST.saureus.1,1078,1078,1078,1078,1078,1078,1038,,,
PRJEB5261,SAMEA2339971,100.0,0.6,99.9,2,669118,29,99.8,1280.9764,2744228,Staphylococcus aureus C00003136,Good,MLST.saureus.45,2077,2077,2077,2077,2077,2077,2077,,,
PRJEB5261,SAMEA2339973,100.0,0.6,100.0,4,301892,28,99.8,1280.9765,2766280,Staphylococcus aureus C00003138,Good,MLST.saureus.12,1079,1079,1079,1079,1079,1079,1051,,,
PRJEB5261,SAMEA2339974,100.0,2.9,100.0,13,52501,98,99.3,1280.9766,2667154,Staphylococcus aureus C00003139,Good,MLST.saureus.15,1080,1080,1080,1080,1080,899,2,,,
PRJEB5261,SAMEA2339976,100.0,1.2,100.0,4,268737,47,99.8,1280.9767,2838400,Staphylococcus aureus C00003141,Good,MLST.saureus.8,3256,3256,3256,3256,3256,3256,1764,,,
PRJEB5261,SAMEA2339977,99.4,0.0,100.0,8,110664,60,99.9,1280.9768,2819870,Staphylococcus aureus C00003142,Good,MLST.saureus.22,2923,2923,2923,2923,2923,2724,17,,,
PRJEB5261,SAMEA2339979,100.0,0.0,100.0,6,159625,33,100.0,1280.9769,2701407,Staphylococcus aureus C00003144,Good,MLST.saureus.5,3831,3831,3831,3831,3831,3831,1189,,,
PRJEB5261,SAMEA2339980,100.0,0.0,100.0,4,159497,32,99.9,1280.9770,2761686,Staphylococcus aureus C00003145,Good,MLST.saureus.5,2924,2924,2924,2924,2924,2924,1189,,,
PRJEB5261,SAMEA2339988,100.0,0.0,99.9,9,136356,52,99.8,1280.9771,2852090,Staphylococcus aureus C00003154,Good,MLST.saureus.36,2369,2369,2369,2369,2107,2106,21,,,
PRJEB5261,SAMEA2339990,100.0,0.0,100.0,5,160873,27,99.9,1280.9772,2736065,Staphylococcus aureus C00003156,Good,MLST.saureus.45,2078,2078,2078,2078,2078,2078,2078,,,
PRJEB5261,SAMEA2339991,100.0,0.0,99.9,7,164097,43,99.7,1280.9773,2803025,Staphylococcus aureus C00003158,Good,MLST.saureus.30,2925,2925,2925,2925,2925,2773,2757,,,
PRJEB5261,SAMEA2339994,100.0,0.0,100.0,5,158282,41,99.8,1280.9774,2719696,Staphylococcus aureus C00003161,Good,MLST.saureus.5,3257,3257,3257,3257,3257,2579,332,,,
PRJEB5261,SAMEA2339992,100.0,0.6,99.9,8,136428,49,99.8,1280.9775,2812129,Staphylococcus aureus C00003159,Good,MLST.saureus.1538,3832,3832,3832,3832,3832,3832,2592,,,
PRJEB5261,SAMEA2339995,100.0,0.0,99.9,7,129160,47,99.9,1280.9776,2803774,Staphylococcus aureus C00003162,Good,MLST.saureus.30,3833,3833,3833,3833,3833,3833,329,,,
PRJEB5261,SAMEA2339996,100.0,0.0,100.0,4,175250,29,99.8,1280.9777,2766142,Staphylococcus aureus C00003163,Good,MLST.saureus.1,1081,1081,1081,1081,1081,1081,1081,,,
PRJEB5261,SAMEA2339998,99.4,3.5,100.0,29,28237,301,99.0,1280.9778,2792751,Staphylococcus aureus C00003165,Good,MLST.saureus.7,2079,2079,2079,2079,2079,2079,2079,,,
PRJEB5261,SAMEA2339999,99.4,0.6,100.0,10,74168,76,99.9,1280.9779,2809652,Staphylococcus aureus C00003166,Good,MLST.saureus.22,2926,2926,2926,2926,2926,2926,2926,,,
PRJEB5261,SAMEA2340000,100.0,0.0,99.9,8,114607,42,99.9,1280.9780,2707477,Staphylococcus aureus C00003167,Good,MLST.saureus.101,2645,2645,2645,2645,2645,2645,988,,,
PRJEB5261,SAMEA2340002,100.0,1.8,99.9,5,175069,35,99.6,1280.9781,2734940,Staphylococcus aureus C00003169,Good,MLST.saureus.3438,2927,2927,2927,2927,2927,2927,2927,,,
PRJEB5261,SAMEA2340004,100.0,0.0,99.9,8,114304,54,99.7,1280.9782,2856362,Staphylococcus aureus C00003171,Good,MLST.saureus.34,1378,1378,1378,1378,1378,1378,1378,,,
PRJEB5261,SAMEA2340005,100.0,0.0,100.0,5,234257,34,99.9,1280.9783,2770994,Staphylococcus aureus C00003172,Good,MLST.saureus.188,2646,2646,2646,2646,2646,2646,2537,,,
PRJEB5261,SAMEA2340008,100.0,0.6,99.9,6,136368,47,99.7,1280.9784,2762977,Staphylococcus aureus C00003175,Good,MLST.saureus.30,3834,3834,3834,3834,3834,3719,329,,,
PRJEB5261,SAMEA2340009,100.0,0.6,100.0,7,161368,41,100.0,1280.9785,2771098,Staphylococcus aureus C00003176,Good,MLST.saureus.5,1082,1082,1082,1082,1082,1082,1082,,,
PRJEB5261,SAMEA2340010,100.0,0.0,100.0,6,125545,33,100.0,1280.9786,2696152,Staphylococcus aureus C00003177,Good,MLST.saureus.12,3835,3835,3835,3835,3835,3835,1051,,,
PRJEB5261,SAMEA2340011,100.0,0.0,100.0,6,124423,37,99.8,1280.9787,2723711,Staphylococcus aureus C00003178,Good,MLST.saureus.1,3258,3258,3258,3258,3258,3258,3258,,,
PRJEB5261,SAMEA2340012,100.0,0.0,100.0,5,165200,33,99.9,1280.9788,2733682,Staphylococcus aureus C00003179,Good,MLST.saureus.3529,2080,2080,2080,2080,2080,2040,1189,,,
PRJEB5261,SAMEA2340013,100.0,0.0,100.0,2,323380,22,99.9,1280.9789,2737727,Staphylococcus aureus C00003180,Good,MLST.saureus.45,2647,2647,2647,2647,2647,2647,2647,,,
PRJEB5261,SAMEA2340017,100.0,0.0,100.0,5,199846,31,99.9,1280.9790,2769067,Staphylococcus aureus C00003184,Good,MLST.saureus.188,2928,2928,2928,2928,2928,2928,2870,,,
PRJEB5261,SAMEA2340016,100.0,0.0,100.0,10,107322,61,99.9,1280.9791,2804874,Staphylococcus aureus C00003183,Good,MLST.saureus.22,2370,2370,2370,2370,2104,2104,17,,,
PRJEB5261,SAMEA2340021,100.0,0.6,99.9,8,124148,44,99.3,1280.9792,2825361,Staphylococcus aureus C00003188,Good,MLST.saureus.39,1379,1379,1379,1379,1379,1379,1379,,,
PRJEB5261,SAMEA2340022,100.0,0.0,99.9,9,106576,50,99.8,1280.9793,2865913,Staphylococcus aureus C00003189,Good,MLST.saureus.36,3836,3836,3836,3836,3836,2426,21,,,
PRJEB5261,SAMEA2340025,100.0,0.6,99.9,8,123149,51,99.7,1280.9794,2804587,Staphylococcus aureus C00003192,Good,MLST.saureus.34,2648,2648,2648,2648,2648,2648,2592,,,
PRJEB5261,SAMEA2340027,100.0,0.0,100.0,4,294452,32,100.0,1280.9795,2725095,Staphylococcus aureus C00003194,Good,MLST.saureus.3460,2649,2649,2649,2649,2649,2613,683,,,
PRJEB5261,SAMEA2340029,100.0,0.0,100.0,3,326254,22,99.7,1280.9796,2713586,Staphylococcus aureus C00003196,Good,MLST.saureus.47,2929,2929,2929,2929,2929,2929,2929,,,
PRJEB5261,SAMEA2340032,100.0,0.0,100.0,4,294140,38,99.7,1280.9797,2764391,Staphylococcus aureus C00003199,Good,MLST.saureus.580,2930,2930,2930,2930,2930,2930,2930,,,
PRJEB5261,SAMEA2340034,100.0,0.0,100.0,9,87932,66,99.9,1280.9798,2867742,Staphylococcus aureus C00003201,Good,MLST.saureus.22,2650,2650,2650,2638,2406,2406,17,,,
PRJEB5261,SAMEA2340035,100.0,0.0,100.0,7,159215,55,100.0,1280.9799,2780388,Staphylococcus aureus C00003202,Good,MLST.saureus.8,2931,2931,2931,2931,2931,2931,2845,,,
PRJEB5261,SAMEA2340036,99.4,0.0,100.0,13,69213,64,99.9,1280.9800,2739112,Staphylococcus aureus C00003203,Good,MLST.saureus.22,2081,2081,2081,2057,2057,2057,2057,,,
PRJEB5261,SAMEA2340037,100.0,0.6,100.0,8,127917,53,100.0,1280.9801,2730126,Staphylococcus aureus C00003204,Good,MLST.saureus.15,2651,2651,2651,2651,2651,899,2,,,
PRJEB5261,SAMEA2340038,100.0,0.0,100.0,6,139614,46,99.8,1280.9802,2670002,Staphylococcus aureus C00003205,Good,MLST.saureus.398,2652,2652,2652,2652,2652,2652,814,,,
PRJEB5261,SAMEA2340041,100.0,0.0,100.0,8,109117,53,99.9,1280.9803,2785008,Staphylococcus aureus C00003208,Good,MLST.saureus.22,3837,3837,3837,3837,3809,3679,17,,,
PRJEB5261,SAMEA2340044,100.0,0.0,100.0,10,69333,58,99.6,1280.9804,2709788,Staphylococcus aureus C00003211,Good,MLST.saureus.22,3838,3838,3838,3838,3838,3838,3687,,,
PRJEB5261,SAMEA2340047,100.0,0.6,100.0,6,192435,37,99.9,1280.9805,2754583,Staphylococcus aureus C00003215,Good,MLST.saureus.8,3839,3839,3839,3839,3839,3839,2346,,,
PRJEB5261,SAMEA2340048,100.0,0.0,100.0,6,139801,39,99.8,1280.9806,2686839,Staphylococcus aureus C00003216,Good,MLST.saureus.398,2932,2932,2932,2932,2932,2932,2932,,,
PRJEB5261,SAMEA2340049,100.0,0.0,100.0,5,208711,36,99.8,1280.9807,2712892,Staphylococcus aureus C00003217,Good,MLST.saureus.398,1380,1380,1380,1380,1380,1380,814,,,
PRJEB5261,SAMEA2340050,100.0,0.0,100.0,9,88723,53,99.9,1280.9808,2776808,Staphylococcus aureus C00003218,Good,MLST.saureus.22,1083,1083,1083,1083,1083,1019,17,,,
PRJEB5261,SAMEA2340056,100.0,0.0,100.0,5,195837,35,99.9,1280.9809,2820790,Staphylococcus aureus C00003224,Good,MLST.saureus.188,2933,2933,2933,2933,2933,2933,2870,,,
PRJEB5261,SAMEA2340061,100.0,0.0,100.0,4,246788,27,100.0,1280.9810,2717716,Staphylococcus aureus C00003229,Good,MLST.saureus.12,2653,2653,2653,2653,2653,2653,2653,,,
PRJEB5261,SAMEA2340065,100.0,0.0,100.0,10,107177,63,99.9,1280.9811,2853943,Staphylococcus aureus C00003235,Good,MLST.saureus.22,2371,2371,2371,2371,2104,2104,17,,,
PRJEB5261,SAMEA2340066,100.0,0.0,100.0,9,108461,41,100.0,1280.9812,2701373,Staphylococcus aureus C00003236,Good,MLST.saureus.15,2372,2372,2372,2372,2372,2372,2,,,
PRJEB5261,SAMEA2340068,100.0,0.0,100.0,6,135619,46,100.0,1280.9813,2692445,Staphylococcus aureus C00003238,Good,MLST.saureus.59,2934,2934,2934,2934,2934,2934,71,,,
PRJEB5261,SAMEA2340069,100.0,0.6,100.0,4,193075,25,99.9,1280.9814,2737256,Staphylococcus aureus C00003239,Good,MLST.saureus.45,1381,1381,1381,1381,1381,1381,1381,,,
PRJEB5261,SAMEA2340071,100.0,0.0,100.0,6,151377,38,100.0,1280.9815,2730143,Staphylococcus aureus C00003241,Good,MLST.saureus.97,2935,2935,2935,2935,2935,2851,63,,,
PRJEB5261,SAMEA2340070,100.0,0.0,100.0,4,242892,28,100.0,1280.9816,2670735,Staphylococcus aureus C00003240,Good,MLST.saureus.12,1084,1084,1084,1084,1084,1084,1051,,,
PRJEB5261,SAMEA2340072,100.0,0.0,100.0,9,108273,55,99.9,1280.9817,2796731,Staphylococcus aureus C00003242,Good,MLST.saureus.22,2936,2936,2936,2936,2838,2724,17,,,
PRJEB5261,SAMEA2340073,100.0,35.5,98.4,13,82172,703,83.0,1280.9818,3681414,Staphylococcus aureus C00003243,Poor,MLST.saureus.15,,,,,,,,,,['High CheckM contamination score']
PRJEB5261,SAMEA2340075,100.0,0.0,99.9,8,136121,45,99.7,1280.9819,2838927,Staphylococcus aureus C00003245,Good,MLST.saureus.30,2373,2373,2373,2373,2373,2373,2252,,,
PRJEB5261,SAMEA2340078,100.0,0.0,100.0,10,102998,112,100.0,1280.9820,2798076,Staphylococcus aureus C00003248,Good,MLST.saureus.1224,2937,2937,2937,2937,2937,2937,71,,,
PRJEB5261,SAMEA2340080,100.0,0.0,100.0,10,101382,75,99.9,1280.9821,2877636,Staphylococcus aureus C00003250,Good,MLST.saureus.22,2654,2654,2654,2654,2654,2406,17,,,
PRJEB5261,SAMEA2340081,100.0,0.0,100.0,4,164092,33,100.0,1280.9822,2785049,Staphylococcus aureus C00003251,Good,MLST.saureus.109,3259,3259,3259,3259,3259,3259,106,,,
PRJEB5261,SAMEA2340082,100.0,0.6,100.0,7,148126,42,100.0,1280.9823,2671289,Staphylococcus aureus C00003252,Good,MLST.saureus.15,2655,2655,2655,2655,2655,899,2,,,
PRJEB5261,SAMEA2340084,100.0,0.0,99.9,6,175838,32,99.9,1280.9824,2807012,Staphylococcus aureus C00003254,Good,MLST.saureus.88,2656,2656,2656,2656,2656,2656,2656,,,
PRJEB5261,SAMEA2340086,100.0,0.0,99.9,6,170762,51,99.6,1280.9825,2801988,Staphylococcus aureus C00003256,Good,MLST.saureus.30,2938,2938,2938,2938,2938,2938,2757,,,
PRJEB5261,SAMEA2340087,100.0,0.0,100.0,8,113935,42,99.9,1280.9826,2766483,Staphylococcus aureus C00003257,Good,MLST.saureus.15,2082,2082,2082,2082,2082,2082,2,,,
PRJEB5261,SAMEA2340088,100.0,0.0,100.0,8,128003,42,99.9,1280.9827,2729846,Staphylococcus aureus C00003258,Good,MLST.saureus.15,1085,1085,1085,1085,1085,899,2,,,
PRJEB5261,SAMEA2340098,100.0,0.0,100.0,10,73115,60,99.9,1280.9828,2791872,Staphylococcus aureus C00003268,Good,MLST.saureus.22,1782,1782,1782,1782,1512,1216,17,,,
PRJEB5261,SAMEA2340099,100.0,0.0,100.0,10,73115,56,99.9,1280.9829,2789759,Staphylococcus aureus C00003269,Good,MLST.saureus.22,3840,3840,3840,3840,3840,3679,17,,,
PRJEB5261,SAMEA2340100,100.0,0.0,100.0,21,42946,116,100.0,1280.9830,2659174,Staphylococcus aureus C00003270,Good,MLST.saureus.12,2939,2939,2939,2939,2939,2939,2939,,,
PRJEB5261,SAMEA2340101,100.0,0.0,100.0,10,88722,70,99.7,1280.9831,2835419,Staphylococcus aureus C00003271,Good,MLST.saureus.22,1382,1382,1382,1382,1217,1217,17,,,
PRJEB5261,SAMEA2340102,100.0,0.0,100.0,7,144947,51,99.9,1280.9832,2819534,Staphylococcus aureus C00003272,Good,MLST.saureus.8,1783,1783,1783,1783,1783,1720,56,,,
PRJEB5261,SAMEA2340103,100.0,0.6,100.0,7,155423,43,100.0,1280.9833,2698341,Staphylococcus aureus C00003274,Good,MLST.saureus.5,2940,2940,2940,2940,2940,2940,2940,,,
PRJEB5261,SAMEA2340104,100.0,0.0,100.0,7,137115,44,99.9,1280.9834,2729108,Staphylococcus aureus C00003275,Good,MLST.saureus.7,2941,2941,2941,2941,2941,2807,10,,,
PRJEB5261,SAMEA2340106,100.0,0.6,99.9,9,122587,54,99.7,1280.9835,2806893,Staphylococcus aureus C00003277,Good,MLST.saureus.34,3841,3841,3841,3841,3841,3689,2592,,,
PRJEB5261,SAMEA2340112,100.0,0.6,99.9,8,110483,59,99.6,1280.9836,2794560,Staphylococcus aureus C00003283,Good,MLST.saureus.30,2942,2942,2942,2942,2942,2942,2757,,,
PRJEB5261,SAMEA2340114,100.0,0.0,100.0,3,411334,22,100.0,1280.9837,2733978,Staphylococcus aureus C00003285,Good,MLST.saureus.12,2657,2657,2657,2657,2657,2657,2653,,,
PRJEB5261,SAMEA2340115,100.0,1.2,100.0,7,155408,37,100.0,1280.9838,2746822,Staphylococcus aureus C00003286,Good,MLST.saureus.5,1784,1784,1784,1784,1784,1784,1784,,,
PRJEB5261,SAMEA2340117,100.0,0.0,100.0,5,217711,33,100.0,1280.9839,2734635,Staphylococcus aureus C00003288,Good,MLST.saureus.12,2658,2658,2658,2658,2658,2658,1051,,,
PRJEB5261,SAMEA2340119,100.0,1.2,99.9,11,76139,59,99.3,1280.9840,2720666,Staphylococcus aureus C00003290,Good,MLST.saureus.121,2374,2374,2374,2374,2374,2374,2374,,,
PRJEB5261,SAMEA2340121,100.0,0.0,99.9,7,136820,53,99.9,1280.9841,2837014,Staphylococcus aureus C00003292,Good,MLST.saureus.30,3842,3842,3842,3842,3842,3767,329,,,
PRJEB5261,SAMEA2340122,100.0,0.0,100.0,4,193310,32,99.6,1280.9842,2747606,Staphylococcus aureus C00003294,Good,MLST.saureus.45,2659,2659,2659,2659,2659,2659,2659,,,
