genome_id,genome_name,antibiotic,drug_class,final_label,n_lab_records,pubmed_ids,laboratory_typing_method,testing_standard
1280.59386,Staphylococcus aureus CFSA15SA019,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59387,Staphylococcus aureus CFSA15SA016,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59388,Staphylococcus aureus CFSA15SA017,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59389,Staphylococcus aureus CFSA15SA014,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59390,Staphylococcus aureus CFSA15SA015,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59391,Staphylococcus aureus CFSA15SA012,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59392,Staphylococcus aureus CFSA15SA011,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59393,Staphylococcus aureus CFSA15SA013,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59394,Staphylococcus aureus CFSA15SA006,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59395,Staphylococcus aureus CFSA15SA008,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59396,Staphylococcus aureus CFSA15SA009,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59397,Staphylococcus aureus CFSA15SA010,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59398,Staphylococcus aureus CFSA15SA005,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59399,Staphylococcus aureus CFSA15SA003,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59400,Staphylococcus aureus CFSA15SA004,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59401,Staphylococcus aureus CFSA15SA002,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59402,Staphylococcus aureus CFSA15SA001,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59403,Staphylococcus aureus CFSA14SA042,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59404,Staphylococcus aureus CFSA14SA043,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59405,Staphylococcus aureus CFSA15SA007,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59406,Staphylococcus aureus CFSA14SA041,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59407,Staphylococcus aureus CFSA14SA038,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59408,Staphylococcus aureus CFSA14SA039,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59409,Staphylococcus aureus CFSA14SA037,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59410,Staphylococcus aureus CFSA14SA040,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59411,Staphylococcus aureus CFSA14SA036,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59412,Staphylococcus aureus CFSA14SA035,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59413,Staphylococcus aureus CFSA14SA034,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59414,Staphylococcus aureus CFSA14SA033,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59415,Staphylococcus aureus CFSA14SA032,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59416,Staphylococcus aureus CFSA14SA031,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59417,Staphylococcus aureus CFSA14SA029,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59418,Staphylococcus aureus CFSA14SA028,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59419,Staphylococcus aureus CFSA14SA030,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59420,Staphylococcus aureus CFSA14SA025,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59421,Staphylococcus aureus CFSA14SA026,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59422,Staphylococcus aureus CFSA14SA027,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59423,Staphylococcus aureus CFSA14SA024,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59424,Staphylococcus aureus CFSA14SA022,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59425,Staphylococcus aureus CFSA14SA021,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59426,Staphylococcus aureus CFSA14SA023,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59427,Staphylococcus aureus CFSA14SA017,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59428,Staphylococcus aureus CFSA14SA018,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59429,Staphylococcus aureus CFSA14SA020,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59430,Staphylococcus aureus CFSA14SA016,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59431,Staphylococcus aureus CFSA14SA019,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59432,Staphylococcus aureus CFSA14SA014,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59433,Staphylococcus aureus CFSA14SA015,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59434,Staphylococcus aureus CFSA14SA013,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59435,Staphylococcus aureus CFSA14SA011,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59436,Staphylococcus aureus CFSA14SA012,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59437,Staphylococcus aureus CFSA14SA010,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59438,Staphylococcus aureus CFSA14SA008,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59439,Staphylococcus aureus CFSA14SA009,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59440,Staphylococcus aureus CFSA14SA006,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59441,Staphylococcus aureus CFSA14SA002,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59442,Staphylococcus aureus CFSA14SA007,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59443,Staphylococcus aureus CFSA13SA040,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59444,Staphylococcus aureus CFSA14SA005,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59445,Staphylococcus aureus CFSA14SA003,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59446,Staphylococcus aureus CFSA14SA001,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59447,Staphylococcus aureus CFSA13SA042,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59448,Staphylococcus aureus CFSA13SA041,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59449,Staphylococcus aureus CFSA16SA059,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59450,Staphylococcus aureus CFSA15SA081,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59451,Staphylococcus aureus CFSA15SA094,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59452,Staphylococcus aureus CFSA13SA018,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59453,Staphylococcus aureus CFSA12SA071,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59454,Staphylococcus aureus CFSA12SA068,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59455,Staphylococcus aureus CFSA13SA001,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59456,Staphylococcus aureus CFSA12SA067,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59457,Staphylococcus aureus CFSA12SA065,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59458,Staphylococcus aureus CFSA12SA066,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59459,Staphylococcus aureus CFSA12SA061,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59460,Staphylococcus aureus CFSA12SA064,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59461,Staphylococcus aureus CFSA12SA062,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59462,Staphylococcus aureus CFSA12SA058,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59463,Staphylococcus aureus CFSA12SA057,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59464,Staphylococcus aureus CFSA12SA053,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59465,Staphylococcus aureus CFSA12SA030,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59466,Staphylococcus aureus CFSA12SA016,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59467,Staphylococcus aureus CFSA12SA018,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59468,Staphylococcus aureus CFSA12SA013,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59469,Staphylococcus aureus CFSA12SA042,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59470,Staphylococcus aureus CFSA12SA010,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59471,Staphylococcus aureus CLSA92,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59472,Staphylococcus aureus CLSA91,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59473,Staphylococcus aureus CLSA87,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59474,Staphylococcus aureus CLSA72,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59475,Staphylococcus aureus CLSA71,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59476,Staphylococcus aureus CLSA68,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59477,Staphylococcus aureus CLSA69,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59478,Staphylococcus aureus CLSA65,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59479,Staphylococcus aureus CLSA67,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59480,Staphylococcus aureus CLSA63,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59481,Staphylococcus aureus CLSA73,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59482,Staphylococcus aureus CLSA62,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59483,Staphylococcus aureus CLSA86,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59484,Staphylococcus aureus CLSA85,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59485,Staphylococcus aureus CLSA84,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59486,Staphylococcus aureus CLSA90,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59487,Staphylococcus aureus CLSA83,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59488,Staphylococcus aureus CLSA82,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59489,Staphylococcus aureus CLSA79,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59490,Staphylococcus aureus CLSA81,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59491,Staphylococcus aureus CLSA80,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59492,Staphylococcus aureus CLSA78,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59493,Staphylococcus aureus CLSA76,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59494,Staphylococcus aureus CLSA77,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59495,Staphylococcus aureus CLSA75,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59496,Staphylococcus aureus CLSA70,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59497,Staphylococcus aureus CLSA74,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59498,Staphylococcus aureus CLSA60,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
